symbol_id,symbol,base,quote,type,spot,active,taker,maker,info_status,info_isSpotTradingAllowed,precision_amount,precision_price,motivo_descartado
binance:SXT/TRY,SXT/TRY,SXT,TRY,spot,1,1,0.001,0.001,TRADING,1,0.1,0.001,quote=FIAT
binance:SXT/USDT:USDT,SXT/USDT:USDT,SXT,USDT,swap,0,1,0.0005,0.0002,TRADING,,1,0.00001,type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:SYN/BTC,SYN/BTC,SYN,BTC,spot,1,0,0.001,0.001,BREAK,1,0.1,0.00000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:SYN/USDT:USDT,SYN/USDT:USDT,SYN,USDT,swap,0,1,0.0005,0.0002,TRADING,,1,0.0001,type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:SYRUP/TRY,SYRUP/TRY,SYRUP,TRY,spot,1,1,0.001,0.001,TRADING,1,0.1,0.001,quote=FIAT
binance:SYRUP/USDT:USDT,SYRUP/USDT:USDT,SYRUP,USDT,swap,0,1,0.0005,0.0002,TRADING,,1,0.00001,type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:SYS/BNB,SYS/BNB,SYS,BNB,spot,1,0,0.001,0.001,BREAK,1,1,0.000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:SYS/BUSD,SYS/BUSD,SYS,BUSD,spot,1,0,0.001,0.001,BREAK,1,1,0.0001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:SYS/ETH,SYS/ETH,SYS,ETH,spot,1,0,0.001,0.001,BREAK,1,1,0.00000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:SYS/USDT:USDT,SYS/USDT:USDT,SYS,USDT,swap,0,1,0.0005,0.0002,TRADING,,1,0.00001,type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:T/BUSD,T/BUSD,T,BUSD,spot,1,0,0.001,0.001,BREAK,1,0.1,0.00001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:T/USDT:USDT,T/USDT:USDT,T,USDT,swap,0,1,0.0005,0.0002,TRADING,,1,0.00001,type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:TA/USDT:USDT,TA/USDT:USDT,TA,USDT,swap,0,1,0.0005,0.0002,TRADING,,1,0.00001,type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:TAC/USDT:USDT,TAC/USDT:USDT,TAC,USDT,swap,0,1,0.0005,0.0002,TRADING,,1,0.00001,type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:TAG/USDT:USDT,TAG/USDT:USDT,TAG,USDT,swap,0,1,0.0005,0.0002,TRADING,,1,0.0000001,type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:TAIKO/USDT:USDT,TAIKO/USDT:USDT,TAIKO,USDT,swap,0,1,0.0005,0.0002,TRADING,,1,0.0001,type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:TANSSI/USDT:USDT,TANSSI/USDT:USDT,TANSSI,USDT,swap,0,1,0.0005,0.0002,TRADING,,1,0.00001,type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:TAO/TRY,TAO/TRY,TAO,TRY,spot,1,1,0.001,0.001,TRADING,1,0.0001,1,quote=FIAT
binance:TAO/USDT:USDT,TAO/USDT:USDT,TAO,USDT,swap,0,1,0.0005,0.0002,TRADING,,0.001,0.01,type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:TCT/BNB,TCT/BNB,TCT,BNB,spot,1,0,0.001,0.001,BREAK,1,1,0.0000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:TCT/BTC,TCT/BTC,TCT,BTC,spot,1,0,0.001,0.001,BREAK,1,1,0.00000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:TCT/USDT,TCT/USDT,TCT,USDT,spot,1,0,0.001,0.001,BREAK,1,1,0.00001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:TFUEL/BNB,TFUEL/BNB,TFUEL,BNB,spot,1,0,0.001,0.001,BREAK,1,1,0.0000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:TFUEL/BUSD,TFUEL/BUSD,TFUEL,BUSD,spot,1,0,0.001,0.001,BREAK,1,1,0.0001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:TFUEL/PAX,TFUEL/PAX,TFUEL,PAX,spot,1,0,0.001,0.001,BREAK,1,1,0.000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:TFUEL/TUSD,TFUEL/TUSD,TFUEL,TUSD,spot,1,0,0.001,0.001,BREAK,1,1,0.000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:TFUEL/USDC,TFUEL/USDC,TFUEL,USDC,spot,1,0,0.001,0.001,BREAK,1,1,0.000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:THE/BNB,THE/BNB,THE,BNB,spot,1,0,0.001,0.001,BREAK,1,0.1,0.0000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:THE/BTC,THE/BTC,THE,BTC,spot,1,0,0.001,0.001,BREAK,1,0.1,0.00000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:THE/TRY,THE/TRY,THE,TRY,spot,1,1,0.001,0.001,TRADING,1,0.1,0.001,quote=FIAT
binance:THE/USDT:USDT,THE/USDT:USDT,THE,USDT,swap,0,1,0.0005,0.0002,TRADING,,0.1,0.0001,type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:THETA/BNB,THETA/BNB,THETA,BNB,spot,1,0,0.001,0.001,BREAK,1,0.1,0.000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:THETA/BUSD,THETA/BUSD,THETA,BUSD,spot,1,0,0.001,0.001,BREAK,1,0.1,0.001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:THETA/ETH,THETA/ETH,THETA,ETH,spot,1,0,0.001,0.001,BREAK,1,0.1,0.0000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:THETA/EUR,THETA/EUR,THETA,EUR,spot,1,0,0.001,0.001,BREAK,1,0.1,0.001,quote=FIAT; active='FALSE' no permitido; info_status='BREAK' no permitido
binance:THETA/FDUSD,THETA/FDUSD,THETA,FDUSD,spot,1,0,0.001,0.001,BREAK,1,0.1,0.001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:THETA/TRY,THETA/TRY,THETA,TRY,spot,1,1,0.001,0.001,TRADING,1,0.1,0.01,quote=FIAT
binance:THETA/USD:THETA,THETA/USD:THETA,THETA,USD,swap,0,1,0.0005,0.0001,,,1,0.001,quote=FIAT; type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; info_status='NAN' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:THETA/USDT:USDT,THETA/USDT:USDT,THETA,USDT,swap,0,1,0.0005,0.0002,TRADING,,0.1,0.0001,type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:TIA/TRY,TIA/TRY,TIA,TRY,spot,1,1,0.001,0.001,TRADING,1,0.01,0.1,quote=FIAT
binance:TIA/TUSD,TIA/TUSD,TIA,TUSD,spot,1,0,0.001,0.001,BREAK,1,0.01,0.001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:TIA/USDC:USDC,TIA/USDC:USDC,TIA,USDC,swap,0,1,0.0005,0.0002,TRADING,,1,0.0001,type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:TIA/USDT:USDT,TIA/USDT:USDT,TIA,USDT,swap,0,1,0.0005,0.0002,TRADING,,1,0.0001,type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:TKO/BIDR,TKO/BIDR,TKO,BIDR,spot,1,0,0.001,0.001,BREAK,1,0.1,0.01,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:TKO/BTC,TKO/BTC,TKO,BTC,spot,1,0,0.001,0.001,BREAK,1,0.1,0.00000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:TKO/BUSD,TKO/BUSD,TKO,BUSD,spot,1,0,0.001,0.001,BREAK,1,0.1,0.0001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:TLM/BNB,TLM/BNB,TLM,BNB,spot,1,0,0.001,0.001,BREAK,1,1,0.0000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:TLM/BTC,TLM/BTC,TLM,BTC,spot,1,0,0.001,0.001,BREAK,1,1,0.00000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:TLM/BUSD,TLM/BUSD,TLM,BUSD,spot,1,0,0.001,0.001,BREAK,1,1,0.00001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:TLM/FDUSD,TLM/FDUSD,TLM,FDUSD,spot,1,0,0.001,0.001,BREAK,1,1,0.00001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:TLM/TRY,TLM/TRY,TLM,TRY,spot,1,1,0.001,0.001,TRADING,1,1,0.0001,quote=FIAT
binance:TLM/USDT:USDT,TLM/USDT:USDT,TLM,USDT,swap,0,1,0.0005,0.0002,TRADING,,1,0.000001,type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:TNB/BTC,TNB/BTC,TNB,BTC,spot,1,0,0.001,0.001,BREAK,1,1,0.00000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:TNB/ETH,TNB/ETH,TNB,ETH,spot,1,0,0.001,0.001,BREAK,1,1,0.00000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:TNSR/BTC,TNSR/BTC,TNSR,BTC,spot,1,0,0.001,0.001,BREAK,1,0.1,0.00000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:TNSR/FDUSD,TNSR/FDUSD,TNSR,FDUSD,spot,1,0,0.001,0.001,BREAK,1,0.1,0.0001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:TNSR/TRY,TNSR/TRY,TNSR,TRY,spot,1,1,0.001,0.001,TRADING,1,0.1,0.01,quote=FIAT
binance:TNSR/USDT:USDT,TNSR/USDT:USDT,TNSR,USDT,swap,0,1,0.0005,0.0002,TRADING,,0.1,0.0001,type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:TNT/BTC,TNT/BTC,TNT,BTC,spot,1,0,0.001,0.001,BREAK,1,1,0.00000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:TNT/ETH,TNT/ETH,TNT,ETH,spot,1,0,0.001,0.001,BREAK,1,1,0.00000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:TOKEN/USDT:USDT,TOKEN/USDT:USDT,TOKEN,USDT,swap,0,1,0.0005,0.0002,TRADING,,1,0.00001,type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:TOMO/BNB,TOMO/BNB,TOMO,BNB,spot,1,0,0.001,0.001,BREAK,1,0.1,0.00001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:TOMO/BTC,TOMO/BTC,TOMO,BTC,spot,1,0,0.001,0.001,BREAK,1,0.1,0.00000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:TOMO/BUSD,TOMO/BUSD,TOMO,BUSD,spot,1,0,0.001,0.001,BREAK,1,0.1,0.0001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:TOMO/TRY,TOMO/TRY,TOMO,TRY,spot,1,0,0.001,0.001,BREAK,1,0.1,0.01,quote=FIAT; active='FALSE' no permitido; info_status='BREAK' no permitido
binance:TOMO/USDC,TOMO/USDC,TOMO,USDC,spot,1,0,0.001,0.001,BREAK,1,0.01,0.0001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:TOMO/USDT,TOMO/USDT,TOMO,USDT,spot,1,0,0.001,0.001,BREAK,1,0.1,0.0001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:TON/TRY,TON/TRY,TON,TRY,spot,1,1,0.001,0.001,TRADING,1,0.01,0.1,quote=FIAT
binance:TON/USDT:USDT,TON/USDT:USDT,TON,USDT,swap,0,1,0.0005,0.0002,TRADING,,0.1,0.0001,type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:TORN/BNB,TORN/BNB,TORN,BNB,spot,1,0,0.001,0.001,BREAK,1,0.01,0.00001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:TORN/BTC,TORN/BTC,TORN,BTC,spot,1,0,0.001,0.001,BREAK,1,0.01,0.0000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:TORN/BUSD,TORN/BUSD,TORN,BUSD,spot,1,0,0.001,0.001,BREAK,1,0.01,0.001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:TORN/USDT,TORN/USDT,TORN,USDT,spot,1,0,0.001,0.001,BREAK,1,0.01,0.01,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:TOWNS/TRY,TOWNS/TRY,TOWNS,TRY,spot,1,1,0.001,0.001,TRADING,1,1,0.001,quote=FIAT
binance:TOWNS/USDT:USDT,TOWNS/USDT:USDT,TOWNS,USDT,swap,0,1,0.0005,0.0002,TRADING,,1,0.00001,type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:TRB/BNB,TRB/BNB,TRB,BNB,spot,1,0,0.001,0.001,BREAK,1,0.001,0.001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:TRB/BUSD,TRB/BUSD,TRB,BUSD,spot,1,0,0.001,0.001,BREAK,1,0.01,0.01,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:TRB/FDUSD,TRB/FDUSD,TRB,FDUSD,spot,1,0,0.001,0.001,BREAK,1,0.001,0.01,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:TRB/TRY,TRB/TRY,TRB,TRY,spot,1,1,0.001,0.001,TRADING,1,0.001,1,quote=FIAT
binance:TRB/USDT:USDT,TRB/USDT:USDT,TRB,USDT,swap,0,1,0.0005,0.0002,TRADING,,0.1,0.001,type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:TREE/TRY,TREE/TRY,TREE,TRY,spot,1,1,0.001,0.001,TRADING,1,0.1,0.01,quote=FIAT
binance:TREE/USDT:USDT,TREE/USDT:USDT,TREE,USDT,swap,0,1,0.0005,0.0002,TRADING,,1,0.0001,type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:TRIBE/BNB,TRIBE/BNB,TRIBE,BNB,spot,1,0,0.001,0.001,BREAK,1,1,0.000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:TRIBE/BTC,TRIBE/BTC,TRIBE,BTC,spot,1,0,0.001,0.001,BREAK,1,1,0.00000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:TRIBE/BUSD,TRIBE/BUSD,TRIBE,BUSD,spot,1,0,0.001,0.001,BREAK,1,1,0.0001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:TRIBE/USDT,TRIBE/USDT,TRIBE,USDT,spot,1,0,0.001,0.001,BREAK,1,1,0.0001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:TRIG/BNB,TRIG/BNB,TRIG,BNB,spot,1,0,0.001,0.001,BREAK,1,0.1,0.00001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:TRIG/BTC,TRIG/BTC,TRIG,BTC,spot,1,0,0.001,0.001,BREAK,1,0.01,0.0000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:TRIG/ETH,TRIG/ETH,TRIG,ETH,spot,1,0,0.001,0.001,BREAK,1,0.01,0.000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:TROY/BNB,TROY/BNB,TROY,BNB,spot,1,0,0.001,0.001,BREAK,1,1,0.00000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:TROY/BTC,TROY/BTC,TROY,BTC,spot,1,0,0.001,0.001,BREAK,1,1,0.00000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:TROY/BUSD,TROY/BUSD,TROY,BUSD,spot,1,0,0.001,0.001,BREAK,1,1,0.000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:TROY/TRY,TROY/TRY,TROY,TRY,spot,1,0,0.001,0.001,BREAK,1,1,0.0001,quote=FIAT; active='FALSE' no permitido; info_status='BREAK' no permitido
binance:TROY/USDC,TROY/USDC,TROY,USDC,spot,1,0,0.001,0.001,BREAK,1,1,0.000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:TROY/USDT,TROY/USDT,TROY,USDT,spot,1,0,0.001,0.001,BREAK,1,1,0.000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:TROY/USDT:USDT,TROY/USDT:USDT,TROY,USDT,swap,0,0,0.0005,0.0002,SETTLING,,1,0.000001,type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; active='FALSE' no permitido; info_status='SETTLING' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:TRU/BTC,TRU/BTC,TRU,BTC,spot,1,0,0.001,0.001,BREAK,1,1,0.00000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:TRU/BUSD,TRU/BUSD,TRU,BUSD,spot,1,0,0.001,0.001,BREAK,1,0.01,0.0001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:TRU/RUB,TRU/RUB,TRU,RUB,spot,1,0,0.001,0.001,BREAK,1,1,0.01,quote=FIAT; active='FALSE' no permitido; info_status='BREAK' no permitido
binance:TRU/TRY,TRU/TRY,TRU,TRY,spot,1,1,0.001,0.001,TRADING,1,1,0.001,quote=FIAT
binance:TRU/USDT:USDT,TRU/USDT:USDT,TRU,USDT,swap,0,1,0.0005,0.0002,TRADING,,1,0.00001,type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:TRUMP/BRL,TRUMP/BRL,TRUMP,BRL,spot,1,1,0.001,0.001,TRADING,1,0.01,0.01,quote=FIAT
binance:TRUMP/EUR,TRUMP/EUR,TRUMP,EUR,spot,1,1,0.001,0.001,TRADING,1,0.001,0.01,quote=FIAT
binance:TRUMP/TRY,TRUMP/TRY,TRUMP,TRY,spot,1,1,0.001,0.001,TRADING,1,0.001,0.1,quote=FIAT
binance:TRUMP/USDC:USDC,TRUMP/USDC:USDC,TRUMP,USDC,swap,0,1,0.0005,0.0002,TRADING,,0.01,0.001,type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:TRUMP/USDT:USDT,TRUMP/USDT:USDT,TRUMP,USDT,swap,0,1,0.0005,0.0002,TRADING,,0.01,0.001,type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:TRX/AUD,TRX/AUD,TRX,AUD,spot,1,0,0.001,0.001,BREAK,1,1,0.0001,quote=FIAT; active='FALSE' no permitido; info_status='BREAK' no permitido
binance:TRX/BUSD,TRX/BUSD,TRX,BUSD,spot,1,0,0.001,0.001,BREAK,1,0.1,0.00001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:TRX/EUR,TRX/EUR,TRX,EUR,spot,1,1,0.001,0.001,TRADING,1,1,0.0001,quote=FIAT
binance:TRX/JPY,TRX/JPY,TRX,JPY,spot,1,1,0.001,0.001,TRADING,1,0.01,0.01,quote=FIAT
binance:TRX/NGN,TRX/NGN,TRX,NGN,spot,1,0,0.001,0.001,BREAK,1,0.01,0.01,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:TRX/PAX,TRX/PAX,TRX,PAX,spot,1,0,0.001,0.001,BREAK,1,0.1,0.00001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:TRX/TRY,TRX/TRY,TRX,TRY,spot,1,1,0.001,0.001,TRADING,1,1,0.001,quote=FIAT
binance:TRX/TUSD,TRX/TUSD,TRX,TUSD,spot,1,0,0.001,0.001,BREAK,1,0.1,0.00001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:TRX/USD:TRX,TRX/USD:TRX,TRX,USD,swap,0,1,0.0005,0.0001,,,1,0.00001,quote=FIAT; type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; info_status='NAN' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:TRX/USDT:USDT,TRX/USDT:USDT,TRX,USDT,swap,0,1,0.0005,0.0002,TRADING,,1,0.00001,type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:TRXDOWN/USDT,TRXDOWN/USDT,TRXDOWN,USDT,spot,1,0,0.001,0.001,BREAK,0,0.01,0.001,active='FALSE' no permitido; info_status='BREAK' no permitido; info_isSpotTradingAllowed='FALSE' no permitido
binance:TRXUP/USDT,TRXUP/USDT,TRXUP,USDT,spot,1,0,0.001,0.001,BREAK,0,0.01,0.00001,active='FALSE' no permitido; info_status='BREAK' no permitido; info_isSpotTradingAllowed='FALSE' no permitido
binance:TST/FDUSD,TST/FDUSD,TST,FDUSD,spot,1,0,0.001,0.001,BREAK,1,0.1,0.00001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:TST/TRY,TST/TRY,TST,TRY,spot,1,1,0.001,0.001,TRADING,1,1,0.001,quote=FIAT
binance:TST/USDT:USDT,TST/USDT:USDT,TST,USDT,swap,0,1,0.0005,0.0002,TRADING,,1,0.00001,type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:TURBO/FDUSD,TURBO/FDUSD,TURBO,FDUSD,spot,1,0,0.001,0.001,BREAK,1,1,0.000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:TURBO/TRY,TURBO/TRY,TURBO,TRY,spot,1,1,0.001,0.001,TRADING,1,1,0.0001,quote=FIAT
binance:TURBO/USDT:USDT,TURBO/USDT:USDT,TURBO,USDT,swap,0,1,0.0005,0.0002,TRADING,,1,0.0000001,type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:TUSD/BNB,TUSD/BNB,TUSD,BNB,spot,1,0,0.001,0.001,BREAK,1,0.1,0.00001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:TUSD/BTC,TUSD/BTC,TUSD,BTC,spot,1,0,0.001,0.001,BREAK,1,1,0.00000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:TUSD/BUSD,TUSD/BUSD,TUSD,BUSD,spot,1,0,0.001,0.001,BREAK,1,1,0.0001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:TUSD/ETH,TUSD/ETH,TUSD,ETH,spot,1,0,0.001,0.001,BREAK,1,1,0.00000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:TUSD/TRY,TUSD/TRY,TUSD,TRY,spot,1,0,0.001,0.001,BREAK,1,1,0.01,quote=FIAT; active='FALSE' no permitido; info_status='BREAK' no permitido
binance:TUSDB/TUSD,TUSDB/TUSD,TUSDB,TUSD,spot,1,0,0.001,0.001,BREAK,1,0.01,0.0001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:TUT/USDT:USDT,TUT/USDT:USDT,TUT,USDT,swap,0,1,0.0005,0.0002,TRADING,,1,0.00001,type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:TVK/BTC,TVK/BTC,TVK,BTC,spot,1,0,0.001,0.001,BREAK,1,1,0.00000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:TVK/BUSD,TVK/BUSD,TVK,BUSD,spot,1,0,0.001,0.001,BREAK,1,1,0.00001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:TVK/USDT,TVK/USDT,TVK,USDT,spot,1,0,0.001,0.001,BREAK,1,1,0.00001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:TWT/BTC,TWT/BTC,TWT,BTC,spot,1,0,0.001,0.001,BREAK,1,1,0.00000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:TWT/BUSD,TWT/BUSD,TWT,BUSD,spot,1,0,0.001,0.001,BREAK,1,1,0.0001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:TWT/TRY,TWT/TRY,TWT,TRY,spot,1,1,0.001,0.001,TRADING,1,0.01,0.01,quote=FIAT
binance:TWT/USDT:USDT,TWT/USDT:USDT,TWT,USDT,swap,0,1,0.0005,0.0002,TRADING,,1,0.0001,type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:UFT/BUSD,UFT/BUSD,UFT,BUSD,spot,1,0,0.001,0.001,BREAK,1,1,0.0001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:UFT/ETH,UFT/ETH,UFT,ETH,spot,1,0,0.001,0.001,BREAK,1,1,0.0000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:UFT/USDT,UFT/USDT,UFT,USDT,spot,1,0,0.001,0.001,BREAK,1,1,0.0001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:UMA/BUSD,UMA/BUSD,UMA,BUSD,spot,1,0,0.001,0.001,BREAK,1,0.1,0.001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:UMA/TRY,UMA/TRY,UMA,TRY,spot,1,1,0.001,0.001,TRADING,1,0.01,0.01,quote=FIAT
binance:UMA/USDT:USDT,UMA/USDT:USDT,UMA,USDT,swap,0,1,0.0005,0.0002,TRADING,,1,0.001,type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:UNFI/BNB,UNFI/BNB,UNFI,BNB,spot,1,0,0.001,0.001,BREAK,1,0.1,0.00001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:UNFI/BTC,UNFI/BTC,UNFI,BTC,spot,1,0,0.001,0.001,BREAK,1,0.1,0.0000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:UNFI/BUSD,UNFI/BUSD,UNFI,BUSD,spot,1,0,0.001,0.001,BREAK,1,0.1,0.001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:UNFI/ETH,UNFI/ETH,UNFI,ETH,spot,1,0,0.001,0.001,BREAK,1,0.01,0.000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:UNFI/TRY,UNFI/TRY,UNFI,TRY,spot,1,0,0.001,0.001,BREAK,1,0.01,0.1,quote=FIAT; active='FALSE' no permitido; info_status='BREAK' no permitido
