symbol_id,symbol,base,quote,type,spot,swap,future,option,active,taker,maker,info_status,info_isSpotTradingAllowed,precision_amount,precision_price
binance:DYDX/BUSD,DYDX/BUSD,DYDX,BUSD,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.01,0.001
binance:DYDX/ETH,DYDX/ETH,DYDX,ETH,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.01,0.000001
binance:DYDX/FDUSD,DYDX/FDUSD,DYDX,FDUSD,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.01,0.0001
binance:DYDX/TRY,DYDX/TRY,DYDX,TRY,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.01,0.01
binance:DYDX/USDC,DYDX/USDC,DYDX,USDC,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.01,0.0001
binance:DYDX/USDT,DYDX/USDT,DYDX,USDT,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.01,0.0001
binance:DYDX/USDT:USDT,DYDX/USDT:USDT,DYDX,USDT,swap,0,1,0,0,1,0.0005,0.0002,TRADING,,0.1,0.001
binance:DYM/BTC,DYM/BTC,DYM,BTC,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.1,0.00000001
binance:DYM/FDUSD,DYM/FDUSD,DYM,FDUSD,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.1,0.001
binance:DYM/TRY,DYM/TRY,DYM,TRY,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.1,0.01
binance:DYM/USDT,DYM/USDT,DYM,USDT,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.1,0.001
binance:DYM/USDT:USDT,DYM/USDT:USDT,DYM,USDT,swap,0,1,0,0,1,0.0005,0.0002,TRADING,,0.1,0.0001
binance:EASY/BTC,EASY/BTC,EASY,BTC,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.01,0.0000001
binance:EASY/ETH,EASY/ETH,EASY,ETH,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.01,0.000001
binance:EDO/BTC,EDO/BTC,EDO,BTC,spot,1,0,0,0,0,0.001,0.001,BREAK,1,1,0.00000001
binance:EDO/ETH,EDO/ETH,EDO,ETH,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.01,0.000001
binance:EDU/BNB,EDU/BNB,EDU,BNB,spot,1,0,0,0,0,0.001,0.001,BREAK,1,1,0.0000001
binance:EDU/BTC,EDU/BTC,EDU,BTC,spot,1,0,0,0,0,0.001,0.001,BREAK,1,1,0.00000001
binance:EDU/EUR,EDU/EUR,EDU,EUR,spot,1,0,0,0,0,0.001,0.001,BREAK,1,1,0.00001
binance:EDU/TRY,EDU/TRY,EDU,TRY,spot,1,0,0,0,1,0.001,0.001,TRADING,1,1,0.01
binance:EDU/TUSD,EDU/TUSD,EDU,TUSD,spot,1,0,0,0,0,0.001,0.001,BREAK,1,1,0.00001
binance:EDU/USDT,EDU/USDT,EDU,USDT,spot,1,0,0,0,1,0.001,0.001,TRADING,1,1,0.0001
binance:EDU/USDT:USDT,EDU/USDT:USDT,EDU,USDT,swap,0,1,0,0,1,0.0005,0.0002,TRADING,,1,0.0001
binance:EGLD/BNB,EGLD/BNB,EGLD,BNB,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.01,0.00001
binance:EGLD/BTC,EGLD/BTC,EGLD,BTC,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.01,0.0000001
binance:EGLD/BUSD,EGLD/BUSD,EGLD,BUSD,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.01,0.01
binance:EGLD/ETH,EGLD/ETH,EGLD,ETH,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.0001,0.00001
binance:EGLD/EUR,EGLD/EUR,EGLD,EUR,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.01,0.01
binance:EGLD/FDUSD,EGLD/FDUSD,EGLD,FDUSD,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.01,0.01
binance:EGLD/RON,EGLD/RON,EGLD,RON,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.01,0.1
binance:EGLD/TRY,EGLD/TRY,EGLD,TRY,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.01,0.1
binance:EGLD/USD:EGLD,EGLD/USD:EGLD,EGLD,USD,swap,0,1,0,0,1,0.0005,0.0001,,,1,0.001
binance:EGLD/USDC,EGLD/USDC,EGLD,USDC,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.01,0.01
binance:EGLD/USDT,EGLD/USDT,EGLD,USDT,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.01,0.01
binance:EGLD/USDT:USDT,EGLD/USDT:USDT,EGLD,USDT,swap,0,1,0,0,1,0.0005,0.0002,TRADING,,0.1,0.001
binance:EIGEN/BTC,EIGEN/BTC,EIGEN,BTC,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.01,0.00000001
binance:EIGEN/FDUSD,EIGEN/FDUSD,EIGEN,FDUSD,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.01,0.001
binance:EIGEN/TRY,EIGEN/TRY,EIGEN,TRY,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.01,0.01
binance:EIGEN/USDC,EIGEN/USDC,EIGEN,USDC,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.01,0.001
binance:EIGEN/USDT,EIGEN/USDT,EIGEN,USDT,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.01,0.001
binance:EIGEN/USDT:USDT,EIGEN/USDT:USDT,EIGEN,USDT,swap,0,1,0,0,1,0.0005,0.0002,TRADING,,0.1,0.0001
binance:ELF/BTC,ELF/BTC,ELF,BTC,spot,1,0,0,0,0,0.001,0.001,BREAK,1,1,0.00000001
binance:ELF/BUSD,ELF/BUSD,ELF,BUSD,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.1,0.0001
binance:ELF/ETH,ELF/ETH,ELF,ETH,spot,1,0,0,0,0,0.001,0.001,BREAK,1,1,0.0000001
binance:ELF/USDT,ELF/USDT,ELF,USDT,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.1,0.0001
binance:ENA/BNB,ENA/BNB,ENA,BNB,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.01,0.0000001
binance:ENA/BRL,ENA/BRL,ENA,BRL,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.01,0.001
binance:ENA/BTC,ENA/BTC,ENA,BTC,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.01,0.00000001
binance:ENA/EUR,ENA/EUR,ENA,EUR,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.01,0.001
binance:ENA/FDUSD,ENA/FDUSD,ENA,FDUSD,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.01,0.0001
binance:ENA/TRY,ENA/TRY,ENA,TRY,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.01,0.001
binance:ENA/USDC,ENA/USDC,ENA,USDC,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.01,0.0001
binance:ENA/USDC:USDC,ENA/USDC:USDC,ENA,USDC,swap,0,1,0,0,1,0.0005,0.0002,TRADING,,1,0.0001
binance:ENA/USDT,ENA/USDT,ENA,USDT,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.01,0.0001
binance:ENA/USDT:USDT,ENA/USDT:USDT,ENA,USDT,swap,0,1,0,0,1,0.0005,0.0002,TRADING,,1,0.0001
binance:ENG/BTC,ENG/BTC,ENG,BTC,spot,1,0,0,0,0,0.001,0.001,BREAK,1,1,0.00000001
binance:ENG/ETH,ENG/ETH,ENG,ETH,spot,1,0,0,0,0,0.001,0.001,BREAK,1,1,0.0000001
binance:ENJ/BNB,ENJ/BNB,ENJ,BNB,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.1,0.000001
binance:ENJ/BRL,ENJ/BRL,ENJ,BRL,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.1,0.001
binance:ENJ/BTC,ENJ/BTC,ENJ,BTC,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.1,0.00000001
binance:ENJ/BUSD,ENJ/BUSD,ENJ,BUSD,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.1,0.0001
binance:ENJ/ETH,ENJ/ETH,ENJ,ETH,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.1,0.00000001
binance:ENJ/EUR,ENJ/EUR,ENJ,EUR,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.1,0.0001
binance:ENJ/GBP,ENJ/GBP,ENJ,GBP,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.1,0.0001
binance:ENJ/TRY,ENJ/TRY,ENJ,TRY,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.01,0.001
binance:ENJ/USDC,ENJ/USDC,ENJ,USDC,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.1,0.0001
binance:ENJ/USDT,ENJ/USDT,ENJ,USDT,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.1,0.0001
binance:ENJ/USDT:USDT,ENJ/USDT:USDT,ENJ,USDT,swap,0,1,0,0,1,0.0005,0.0002,TRADING,,1,0.00001
binance:ENS/BNB,ENS/BNB,ENS,BNB,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.01,0.00001
binance:ENS/BTC,ENS/BTC,ENS,BTC,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.01,0.0000001
binance:ENS/BUSD,ENS/BUSD,ENS,BUSD,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.01,0.01
binance:ENS/FDUSD,ENS/FDUSD,ENS,FDUSD,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.01,0.01
binance:ENS/TRY,ENS/TRY,ENS,TRY,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.001,0.1
binance:ENS/USD:ENS,ENS/USD:ENS,ENS,USD,swap,0,1,0,0,1,0.0005,0.0001,,,1,0.001
binance:ENS/USDC,ENS/USDC,ENS,USDC,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.01,0.01
binance:ENS/USDT,ENS/USDT,ENS,USDT,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.01,0.01
binance:ENS/USDT:USDT,ENS/USDT:USDT,ENS,USDT,swap,0,1,0,0,1,0.0005,0.0002,TRADING,,0.1,0.001
binance:EOS/AUD,EOS/AUD,EOS,AUD,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.1,0.001
binance:EOS/BNB,EOS/BNB,EOS,BNB,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.1,0.000001
binance:EOS/BTC,EOS/BTC,EOS,BTC,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.1,0.00000001
binance:EOS/BUSD,EOS/BUSD,EOS,BUSD,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.1,0.001
binance:EOS/ETH,EOS/ETH,EOS,ETH,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.1,0.0000001
binance:EOS/EUR,EOS/EUR,EOS,EUR,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.1,0.001
binance:EOS/FDUSD,EOS/FDUSD,EOS,FDUSD,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.1,0.0001
binance:EOS/PAX,EOS/PAX,EOS,PAX,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.01,0.0001
binance:EOS/TRY,EOS/TRY,EOS,TRY,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.1,0.01
binance:EOS/TUSD,EOS/TUSD,EOS,TUSD,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.01,0.0001
binance:EOS/USDC,EOS/USDC,EOS,USDC,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.1,0.0001
binance:EOS/USDT,EOS/USDT,EOS,USDT,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.1,0.0001
binance:EOSBEAR/BUSD,EOSBEAR/BUSD,EOSBEAR,BUSD,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.00001,0.01
binance:EOSBEAR/USDT,EOSBEAR/USDT,EOSBEAR,USDT,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.00001,0.01
binance:EOSBULL/BUSD,EOSBULL/BUSD,EOSBULL,BUSD,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.00001,0.01
binance:EOSBULL/USDT,EOSBULL/USDT,EOSBULL,USDT,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.00001,0.01
binance:EOSDOWN/USDT,EOSDOWN/USDT,EOSDOWN,USDT,spot,1,0,0,0,0,0.001,0.001,BREAK,0,0.01,0.0000001
binance:EOSUP/USDT,EOSUP/USDT,EOSUP,USDT,spot,1,0,0,0,0,0.001,0.001,BREAK,0,0.01,0.0001
binance:EPIC/USDC,EPIC/USDC,EPIC,USDC,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.1,0.001
binance:EPIC/USDT,EPIC/USDT,EPIC,USDT,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.1,0.001
binance:EPIC/USDT:USDT,EPIC/USDT:USDT,EPIC,USDT,swap,0,1,0,0,1,0.0005,0.0002,TRADING,,0.1,0.0001
binance:EPS/BTC,EPS/BTC,EPS,BTC,spot,1,0,0,0,0,0.001,0.001,BREAK,1,1,0.00000001
binance:EPS/BUSD,EPS/BUSD,EPS,BUSD,spot,1,0,0,0,0,0.001,0.001,BREAK,1,1,0.0001
binance:EPS/USDT,EPS/USDT,EPS,USDT,spot,1,0,0,0,0,0.001,0.001,BREAK,1,1,0.0001
binance:EPT/USDT:USDT,EPT/USDT:USDT,EPT,USDT,swap,0,1,0,0,1,0.0005,0.0002,TRADING,,1,0.000001
binance:EPX/BUSD,EPX/BUSD,EPX,BUSD,spot,1,0,0,0,0,0.001,0.001,BREAK,1,1,0.0000001
binance:EPX/USDT,EPX/USDT,EPX,USDT,spot,1,0,0,0,0,0.001,0.001,BREAK,1,1,0.0000001
binance:ERA/BNB,ERA/BNB,ERA,BNB,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.1,0.00000001
binance:ERA/FDUSD,ERA/FDUSD,ERA,FDUSD,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.1,0.0001
binance:ERA/TRY,ERA/TRY,ERA,TRY,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.1,0.01
binance:ERA/USDC,ERA/USDC,ERA,USDC,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.1,0.0001
binance:ERA/USDT,ERA/USDT,ERA,USDT,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.1,0.0001
binance:ERA/USDT:USDT,ERA/USDT:USDT,ERA,USDT,swap,0,1,0,0,1,0.0005,0.0002,TRADING,,1,0.0001
binance:ERD/BNB,ERD/BNB,ERD,BNB,spot,1,0,0,0,0,0.001,0.001,BREAK,1,1,0.00000001
binance:ERD/BTC,ERD/BTC,ERD,BTC,spot,1,0,0,0,0,0.001,0.001,BREAK,1,1,0.00000001
binance:ERD/BUSD,ERD/BUSD,ERD,BUSD,spot,1,0,0,0,0,0.001,0.001,BREAK,1,1,0.000001
binance:ERD/PAX,ERD/PAX,ERD,PAX,spot,1,0,0,0,0,0.001,0.001,BREAK,1,1,0.0000001
binance:ERD/USDC,ERD/USDC,ERD,USDC,spot,1,0,0,0,0,0.001,0.001,BREAK,1,1,0.0000001
binance:ERD/USDT,ERD/USDT,ERD,USDT,spot,1,0,0,0,0,0.001,0.001,BREAK,1,1,0.000001
binance:ERN/BNB,ERN/BNB,ERN,BNB,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.1,0.00001
binance:ERN/BUSD,ERN/BUSD,ERN,BUSD,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.1,0.001
binance:ERN/USDT,ERN/USDT,ERN,USDT,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.1,0.001
binance:ESPORTS/USDT:USDT,ESPORTS/USDT:USDT,ESPORTS,USDT,swap,0,1,0,0,1,0.0005,0.0002,TRADING,,1,0.0001
binance:ETC/BNB,ETC/BNB,ETC,BNB,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.01,0.00001
binance:ETC/BRL,ETC/BRL,ETC,BRL,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.01,0.1
binance:ETC/BTC,ETC/BTC,ETC,BTC,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.01,0.0000001
binance:ETC/BUSD,ETC/BUSD,ETC,BUSD,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.01,0.01
binance:ETC/ETH,ETC/ETH,ETC,ETH,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.01,0.00001
binance:ETC/EUR,ETC/EUR,ETC,EUR,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.01,0.01
binance:ETC/FDUSD,ETC/FDUSD,ETC,FDUSD,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.01,0.01
binance:ETC/GBP,ETC/GBP,ETC,GBP,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.01,0.01
binance:ETC/PAX,ETC/PAX,ETC,PAX,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.001,0.001
binance:ETC/TRY,ETC/TRY,ETC,TRY,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.001,0.1
binance:ETC/TUSD,ETC/TUSD,ETC,TUSD,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.001,0.001
binance:ETC/USD:ETC,ETC/USD:ETC,ETC,USD,swap,0,1,0,0,1,0.0005,0.0001,,,1,0.001
binance:ETC/USDC,ETC/USDC,ETC,USDC,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.01,0.01
binance:ETC/USDT,ETC/USDT,ETC,USDT,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.01,0.01
binance:ETC/USDT:USDT,ETC/USDT:USDT,ETC,USDT,swap,0,1,0,0,1,0.0005,0.0002,TRADING,,0.01,0.001
binance:ETH/AEUR,ETH/AEUR,ETH,AEUR,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.0001,0.01
binance:ETH/ARS,ETH/ARS,ETH,ARS,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.00001,1
binance:ETH/AUD,ETH/AUD,ETH,AUD,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.0001,0.01
binance:ETH/BIDR,ETH/BIDR,ETH,BIDR,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.0001,1
binance:ETH/BKRW,ETH/BKRW,ETH,BKRW,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.00001,1
binance:ETH/BRL,ETH/BRL,ETH,BRL,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.0001,0.01
binance:ETH/BTC,ETH/BTC,ETH,BTC,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.0001,0.00001
binance:ETH/BTC:BTC,ETH/BTC:BTC,ETH,BTC,swap,0,1,0,0,1,0.0005,0.0002,TRADING,,0.01,0.000001
binance:ETH/BUSD,ETH/BUSD,ETH,BUSD,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.0001,0.01
binance:ETH/DAI,ETH/DAI,ETH,DAI,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.0001,0.01
binance:ETH/EUR,ETH/EUR,ETH,EUR,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.0001,0.01
binance:ETH/EURI,ETH/EURI,ETH,EURI,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.0001,0.01
binance:ETH/FDUSD,ETH/FDUSD,ETH,FDUSD,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.0001,0.01
binance:ETH/GBP,ETH/GBP,ETH,GBP,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.0001,0.01
binance:ETH/JPY,ETH/JPY,ETH,JPY,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.00001,1
binance:ETH/MXN,ETH/MXN,ETH,MXN,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.0001,1
binance:ETH/NGN,ETH/NGN,ETH,NGN,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.00001,1
binance:ETH/PAX,ETH/PAX,ETH,PAX,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.0001,0.01
binance:ETH/PLN,ETH/PLN,ETH,PLN,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.0001,1
binance:ETH/RUB,ETH/RUB,ETH,RUB,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.0001,0.1
binance:ETH/TRY,ETH/TRY,ETH,TRY,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.0001,1
binance:ETH/TUSD,ETH/TUSD,ETH,TUSD,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.0001,0.01
binance:ETH/UAH,ETH/UAH,ETH,UAH,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.0001,1
binance:ETH/USD:ETH,ETH/USD:ETH,ETH,USD,swap,0,1,0,0,1,0.0005,0.0001,,,1,0.01
binance:ETH/USD:ETH-250926,ETH/USD:ETH-250926,ETH,USD,future,0,0,1,0,1,0.0005,0.0001,,,1,0.01
binance:ETH/USD:ETH-251226,ETH/USD:ETH-251226,ETH,USD,future,0,0,1,0,1,0.0005,0.0001,,,1,0.01
binance:ETH/USDC,ETH/USDC,ETH,USDC,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.0001,0.01
binance:ETH/USDC:USDC,ETH/USDC:USDC,ETH,USDC,swap,0,1,0,0,1,0.0005,0.0002,TRADING,,0.001,0.01
binance:ETH/USDP,ETH/USDP,ETH,USDP,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.0001,0.01
binance:ETH/USDT,ETH/USDT,ETH,USDT,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.0001,0.01
binance:ETH/USDT:USDT,ETH/USDT:USDT,ETH,USDT,swap,0,1,0,0,1,0.0005,0.0002,TRADING,,0.001,0.01
binance:ETH/USDT:USDT-250926,ETH/USDT:USDT-250926,ETH,USDT,future,0,0,1,0,1,0.0005,0.0002,TRADING,,0.001,0.01
binance:ETH/USDT:USDT-251226,ETH/USDT:USDT-251226,ETH,USDT,future,0,0,1,0,1,0.0005,0.0002,TRADING,,0.001,0.01
binance:ETH/UST,ETH/UST,ETH,UST,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.0001,0.01
binance:ETH/ZAR,ETH/ZAR,ETH,ZAR,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.0001,1
binance:ETHBEAR/BUSD,ETHBEAR/BUSD,ETHBEAR,BUSD,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.00001,0.01
binance:ETHBEAR/USDT,ETHBEAR/USDT,ETHBEAR,USDT,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.00001,0.01
binance:ETHBULL/BUSD,ETHBULL/BUSD,ETHBULL,BUSD,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.000001,0.01
binance:ETHBULL/USDT,ETHBULL/USDT,ETHBULL,USDT,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.000001,0.01
binance:ETHDOWN/USDT,ETHDOWN/USDT,ETHDOWN,USDT,spot,1,0,0,0,0,0.001,0.001,BREAK,0,0.01,0.00001
binance:ETHFI/BNB,ETHFI/BNB,ETHFI,BNB,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.1,0.000001
binance:ETHFI/BTC,ETHFI/BTC,ETHFI,BTC,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.1,0.00000001
binance:ETHFI/FDUSD,ETHFI/FDUSD,ETHFI,FDUSD,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.1,0.001
binance:ETHFI/TRY,ETHFI/TRY,ETHFI,TRY,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.1,0.01
binance:ETHFI/USDC,ETHFI/USDC,ETHFI,USDC,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.1,0.001
binance:ETHFI/USDC:USDC,ETHFI/USDC:USDC,ETHFI,USDC,swap,0,1,0,0,1,0.0005,0.0002,TRADING,,0.1,0.0001
binance:ETHFI/USDT,ETHFI/USDT,ETHFI,USDT,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.1,0.001
binance:ETHFI/USDT:USDT,ETHFI/USDT:USDT,ETHFI,USDT,swap,0,1,0,0,1,0.0005,0.0002,TRADING,,0.1,0.0001
binance:ETHUP/USDT,ETHUP/USDT,ETHUP,USDT,spot,1,0,0,0,0,0.001,0.001,BREAK,0,0.01,0.001
binance:ETHW/USDT:USDT,ETHW/USDT:USDT,ETHW,USDT,swap,0,1,0,0,1,0.0005,0.0002,TRADING,,1,0.0001
binance:EUR/AEUR,EUR/AEUR,EUR,AEUR,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.1,0.0001
binance:EUR/BUSD,EUR/BUSD,EUR,BUSD,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.1,0.0001
binance:EUR/EURI,EUR/EURI,EUR,EURI,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.1,0.0001
binance:EUR/USDC,EUR/USDC,EUR,USDC,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.1,0.0001
binance:EUR/USDT,EUR/USDT,EUR,USDT,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.1,0.0001
binance:EURI/USDC,EURI/USDC,EURI,USDC,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.1,0.0001
binance:EURI/USDT,EURI/USDT,EURI,USDT,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.1,0.0001
binance:EVX/BTC,EVX/BTC,EVX,BTC,spot,1,0,0,0,0,0.001,0.001,BREAK,1,1,0.00000001
binance:EVX/ETH,EVX/ETH,EVX,ETH,spot,1,0,0,0,0,0.001,0.001,BREAK,1,1,0.0000001
binance:EZ/BTC,EZ/BTC,EZ,BTC,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.1,0.00000001
binance:EZ/ETH,EZ/ETH,EZ,ETH,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.1,0.000001
binance:F/USDT:USDT,F/USDT:USDT,F,USDT,swap,0,1,0,0,1,0.0005,0.0002,TRADING,,1,0.000001
binance:FARM/BNB,FARM/BNB,FARM,BNB,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.001,0.0001
binance:FARM/BTC,FARM/BTC,FARM,BTC,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.001,0.000001
binance:FARM/BUSD,FARM/BUSD,FARM,BUSD,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.001,0.01
binance:FARM/ETH,FARM/ETH,FARM,ETH,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.0001,0.00001
binance:FARM/USDT,FARM/USDT,FARM,USDT,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.001,0.01
binance:FARTCOIN/USDT:USDT,FARTCOIN/USDT:USDT,FARTCOIN,USDT,swap,0,1,0,0,1,0.0005,0.0002,TRADING,,0.1,0.0001
binance:FDUSD/BUSD,FDUSD/BUSD,FDUSD,BUSD,spot,1,0,0,0,0,0.001,0.001,BREAK,1,1,0.0001
binance:FDUSD/TRY,FDUSD/TRY,FDUSD,TRY,spot,1,0,0,0,1,0.001,0.001,TRADING,1,1,0.01
binance:FDUSD/USDC,FDUSD/USDC,FDUSD,USDC,spot,1,0,0,0,1,0.001,0.001,TRADING,1,1,0.0001
binance:FDUSD/USDT,FDUSD/USDT,FDUSD,USDT,spot,1,0,0,0,1,0.001,0.001,TRADING,1,1,0.0001
binance:FET/BNB,FET/BNB,FET,BNB,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.1,0.000001
