precision_amount,precision_price,exchange,symbol_id,symbol
1.0,0.0001,binance,binance:HOT/BRL,HOT/BRL
1.0,1e-08,binance,binance:HOT/BTC,HOT/BTC
0.1,1e-06,binance,binance:HOT/BUSD,HOT/BUSD
1.0,1e-08,binance,binance:HOT/ETH,HOT/ETH
0.1,1e-06,binance,binance:HOT/EUR,HOT/EUR
1.0,1e-05,binance,binance:HOT/TRY,HOT/TRY
1.0,1e-06,binance,binance:HOT/USDT,HOT/USDT
1.0,1e-06,binance,binance:HOT/USDT:USDT,HOT/USDT:USDT
0.01,1e-06,binance,binance:HSR/BTC,HSR/BTC
0.01,1e-06,binance,binance:HSR/ETH,HSR/ETH
1.0,1e-08,binance,binance:HUMA/BNB,HUMA/BNB
1.0,1e-05,binance,binance:HUMA/FDUSD,HUMA/FDUSD
1.0,0.001,binance,binance:HUMA/TRY,HUMA/TRY
1.0,1e-05,binance,binance:HUMA/USDC,HUMA/USDC
1.0,1e-05,binance,binance:HUMA/USDT,HUMA/USDT
1.0,1e-06,binance,binance:HUMA/USDT:USDT,HUMA/USDT:USDT
0.01,0.001,binance,binance:HYPE/USDT:USDT,HYPE/USDT:USDT
0.1,1e-07,binance,binance:HYPER/BNB,HYPER/BNB
0.1,0.0001,binance,binance:HYPER/FDUSD,HYPER/FDUSD
0.1,0.01,binance,binance:HYPER/TRY,HYPER/TRY
0.1,0.0001,binance,binance:HYPER/USDC,HYPER/USDC
0.1,0.0001,binance,binance:HYPER/USDT,HYPER/USDT
1.0,0.0001,binance,binance:HYPER/USDT:USDT,HYPER/USDT:USDT
1.0,1e-08,binance,binance:ICN/BTC,ICN/BTC
1.0,1e-07,binance,binance:ICN/ETH,ICN/ETH
1.0,0.0001,binance,binance:ICNT/USDT:USDT,ICNT/USDT:USDT
0.01,1e-05,binance,binance:ICP/BNB,ICP/BNB
0.01,1e-07,binance,binance:ICP/BTC,ICP/BTC
0.01,0.001,binance,binance:ICP/BUSD,ICP/BUSD
0.001,1e-06,binance,binance:ICP/ETH,ICP/ETH
0.01,0.001,binance,binance:ICP/EUR,ICP/EUR
0.01,0.001,binance,binance:ICP/FDUSD,ICP/FDUSD
0.01,1.0,binance,binance:ICP/RUB,ICP/RUB
0.001,0.1,binance,binance:ICP/TRY,ICP/TRY
0.01,0.001,binance,binance:ICP/USDC,ICP/USDC
0.01,0.001,binance,binance:ICP/USDT,ICP/USDT
1.0,0.001,binance,binance:ICP/USDT:USDT,ICP/USDT:USDT
1.0,1e-06,binance,binance:ICX/BNB,ICX/BNB
1.0,1e-08,binance,binance:ICX/BTC,ICX/BTC
0.1,0.0001,binance,binance:ICX/BUSD,ICX/BUSD
1.0,1e-07,binance,binance:ICX/ETH,ICX/ETH
1.0,0.0001,binance,binance:ICX/USD:ICX,ICX/USD:ICX
0.1,0.0001,binance,binance:ICX/USDT,ICX/USDT
1.0,0.0001,binance,binance:ICX/USDT:USDT,ICX/USDT:USDT
1.0,1e-07,binance,binance:ID/BNB,ID/BNB
1.0,1e-08,binance,binance:ID/BTC,ID/BTC
1.0,1e-05,binance,binance:ID/EUR,ID/EUR
1.0,0.01,binance,binance:ID/TRY,ID/TRY
1.0,1e-05,binance,binance:ID/TUSD,ID/TUSD
1.0,0.0001,binance,binance:ID/USDT,ID/USDT
1.0,1e-05,binance,binance:ID/USDT:USDT,ID/USDT:USDT
0.1,1e-07,binance,binance:IDEX/BNB,IDEX/BNB
1.0,1e-08,binance,binance:IDEX/BTC,IDEX/BTC
0.1,1e-05,binance,binance:IDEX/BUSD,IDEX/BUSD
0.1,1e-05,binance,binance:IDEX/FDUSD,IDEX/FDUSD
0.1,1e-05,binance,binance:IDEX/USDC,IDEX/USDC
0.1,1e-05,binance,binance:IDEX/USDT,IDEX/USDT
1.0,1e-05,binance,binance:IDEX/USDT:USDT,IDEX/USDT:USDT
1.0,1e-05,binance,binance:IDOL/USDT:USDT,IDOL/USDT:USDT
0.001,0.0001,binance,binance:ILV/BNB,ILV/BNB
0.001,1e-06,binance,binance:ILV/BTC,ILV/BTC
0.001,0.01,binance,binance:ILV/BUSD,ILV/BUSD
0.001,0.01,binance,binance:ILV/USDC,ILV/USDC
0.001,0.01,binance,binance:ILV/USDT,ILV/USDT
0.1,0.001,binance,binance:ILV/USDT:USDT,ILV/USDT:USDT
0.01,1e-06,binance,binance:IMX/BNB,IMX/BNB
0.01,1e-08,binance,binance:IMX/BTC,IMX/BTC
0.01,0.0001,binance,binance:IMX/BUSD,IMX/BUSD
0.01,0.01,binance,binance:IMX/TRY,IMX/TRY
0.01,0.001,binance,binance:IMX/USDT,IMX/USDT
1.0,0.0001,binance,binance:IMX/USDT:USDT,IMX/USDT:USDT
1.0,1e-05,binance,binance:IN/USDT:USDT,IN/USDT:USDT
0.1,1e-06,binance,binance:INIT/BNB,INIT/BNB
0.1,0.0001,binance,binance:INIT/FDUSD,INIT/FDUSD
0.1,0.01,binance,binance:INIT/TRY,INIT/TRY
0.1,0.0001,binance,binance:INIT/USDC,INIT/USDC
0.1,0.0001,binance,binance:INIT/USDT,INIT/USDT
1.0,0.0001,binance,binance:INIT/USDT:USDT,INIT/USDT:USDT
0.01,1e-05,binance,binance:INJ/BNB,INJ/BNB
0.01,1e-07,binance,binance:INJ/BTC,INJ/BTC
0.1,0.001,binance,binance:INJ/BUSD,INJ/BUSD
0.01,1e-06,binance,binance:INJ/ETH,INJ/ETH
0.01,0.01,binance,binance:INJ/FDUSD,INJ/FDUSD
0.01,0.1,binance,binance:INJ/TRY,INJ/TRY
0.01,0.01,binance,binance:INJ/TUSD,INJ/TUSD
0.01,0.01,binance,binance:INJ/USDC,INJ/USDC
0.01,0.01,binance,binance:INJ/USDT,INJ/USDT
0.1,0.001,binance,binance:INJ/USDT:USDT,INJ/USDT:USDT
1.0,1e-08,binance,binance:INS/BTC,INS/BTC
0.01,1e-06,binance,binance:INS/ETH,INS/ETH
0.01,1e-06,binance,binance:IO/BNB,IO/BNB
0.01,1e-08,binance,binance:IO/BTC,IO/BTC
0.01,0.001,binance,binance:IO/FDUSD,IO/FDUSD
0.01,0.01,binance,binance:IO/TRY,IO/TRY
0.01,0.001,binance,binance:IO/USDC,IO/USDC
0.01,0.001,binance,binance:IO/USDT,IO/USDT
0.1,0.0001,binance,binance:IO/USDT:USDT,IO/USDT:USDT
1.0,1e-08,binance,binance:IOST/BTC,IOST/BTC
0.1,1e-05,binance,binance:IOST/BUSD,IOST/BUSD
1.0,1e-08,binance,binance:IOST/ETH,IOST/ETH
1.0,1e-06,binance,binance:IOST/USDT,IOST/USDT
1.0,1e-06,binance,binance:IOST/USDT:USDT,IOST/USDT:USDT
1.0,1e-06,binance,binance:IOTA/BNB,IOTA/BNB
1.0,1e-08,binance,binance:IOTA/BTC,IOTA/BTC
1.0,0.0001,binance,binance:IOTA/BUSD,IOTA/BUSD
1.0,1e-08,binance,binance:IOTA/ETH,IOTA/ETH
1.0,0.0001,binance,binance:IOTA/FDUSD,IOTA/FDUSD
0.1,0.001,binance,binance:IOTA/TRY,IOTA/TRY
1.0,0.0001,binance,binance:IOTA/USDC,IOTA/USDC
1.0,0.0001,binance,binance:IOTA/USDT,IOTA/USDT
0.1,0.0001,binance,binance:IOTA/USDT:USDT,IOTA/USDT:USDT
1.0,1e-08,binance,binance:IOTX/BTC,IOTX/BTC
1.0,1e-05,binance,binance:IOTX/BUSD,IOTX/BUSD
1.0,1e-08,binance,binance:IOTX/ETH,IOTX/ETH
1.0,0.001,binance,binance:IOTX/JPY,IOTX/JPY
1.0,1e-05,binance,binance:IOTX/USDT,IOTX/USDT
1.0,1e-05,binance,binance:IOTX/USDT:USDT,IOTX/USDT:USDT
0.1,1e-05,binance,binance:IP/USDC:USDC,IP/USDC:USDC
0.1,1e-05,binance,binance:IP/USDT:USDT,IP/USDT:USDT
1.0,1e-08,binance,binance:IQ/BNB,IQ/BNB
1.0,1e-05,binance,binance:IQ/BUSD,IQ/BUSD
1.0,1e-06,binance,binance:IQ/USDT,IQ/USDT
1.0,1e-06,binance,binance:IRIS/BNB,IRIS/BNB
1.0,1e-08,binance,binance:IRIS/BTC,IRIS/BTC
0.1,1e-05,binance,binance:IRIS/BUSD,IRIS/BUSD
0.1,1e-05,binance,binance:IRIS/USDT,IRIS/USDT
0.1,1e-08,binance,binance:JASMY/BNB,JASMY/BNB
0.1,1e-08,binance,binance:JASMY/BTC,JASMY/BTC
0.1,1e-06,binance,binance:JASMY/BUSD,JASMY/BUSD
1.0,1e-08,binance,binance:JASMY/ETH,JASMY/ETH
0.1,1e-06,binance,binance:JASMY/EUR,JASMY/EUR
1.0,0.001,binance,binance:JASMY/TRY,JASMY/TRY
0.1,1e-05,binance,binance:JASMY/USDT,JASMY/USDT
1.0,1e-06,binance,binance:JASMY/USDT:USDT,JASMY/USDT:USDT
1.0,1e-05,binance,binance:JELLYJELLY/USDT:USDT,JELLYJELLY/USDT:USDT
0.01,1e-08,binance,binance:JOE/BTC,JOE/BTC
0.01,0.0001,binance,binance:JOE/BUSD,JOE/BUSD
0.1,0.01,binance,binance:JOE/TRY,JOE/TRY
0.01,0.0001,binance,binance:JOE/USDT,JOE/USDT
1.0,1e-05,binance,binance:JOE/USDT:USDT,JOE/USDT:USDT
1.0,1e-07,binance,binance:JST/BNB,JST/BNB
1.0,1e-08,binance,binance:JST/BTC,JST/BTC
0.1,1e-05,binance,binance:JST/BUSD,JST/BUSD
0.1,1e-05,binance,binance:JST/USDT,JST/USDT
1.0,1e-06,binance,binance:JST/USDT:USDT,JST/USDT:USDT
0.1,0.001,binance,binance:JTO/FDUSD,JTO/FDUSD
0.1,0.1,binance,binance:JTO/TRY,JTO/TRY
0.1,0.001,binance,binance:JTO/USDC,JTO/USDC
0.1,0.001,binance,binance:JTO/USDT,JTO/USDT
1.0,0.0001,binance,binance:JTO/USDT:USDT,JTO/USDT:USDT
0.1,0.0001,binance,binance:JUP/FDUSD,JUP/FDUSD
0.1,0.01,binance,binance:JUP/TRY,JUP/TRY
0.1,0.0001,binance,binance:JUP/USDC,JUP/USDC
0.1,0.0001,binance,binance:JUP/USDT,JUP/USDT
1.0,0.0001,binance,binance:JUP/USDT:USDT,JUP/USDT:USDT
0.01,1e-07,binance,binance:JUV/BTC,JUV/BTC
0.01,0.001,binance,binance:JUV/BUSD,JUV/BUSD
0.1,0.01,binance,binance:JUV/TRY,JUV/TRY
0.01,0.001,binance,binance:JUV/USDC,JUV/USDC
0.01,0.001,binance,binance:JUV/USDT,JUV/USDT
0.1,0.0001,binance,binance:KAIA/USDC,KAIA/USDC
0.1,0.0001,binance,binance:KAIA/USDT,KAIA/USDT
1.0,0.0001,binance,binance:KAIA/USDT:USDT,KAIA/USDT:USDT
0.1,1e-07,binance,binance:KAITO/BNB,KAITO/BNB
0.1,0.001,binance,binance:KAITO/BRL,KAITO/BRL
0.1,1e-08,binance,binance:KAITO/BTC,KAITO/BTC
0.1,0.0001,binance,binance:KAITO/FDUSD,KAITO/FDUSD
0.1,0.001,binance,binance:KAITO/TRY,KAITO/TRY
0.1,0.0001,binance,binance:KAITO/USDC,KAITO/USDC
0.1,0.0001,binance,binance:KAITO/USDC:USDC,KAITO/USDC:USDC
0.1,0.0001,binance,binance:KAITO/USDT,KAITO/USDT
0.1,0.0001,binance,binance:KAITO/USDT:USDT,KAITO/USDT:USDT
1.0,1e-05,binance,binance:KAS/USDT:USDT,KAS/USDT:USDT
0.1,1e-06,binance,binance:KAVA/BNB,KAVA/BNB
0.1,1e-08,binance,binance:KAVA/BTC,KAVA/BTC
0.1,0.001,binance,binance:KAVA/BUSD,KAVA/BUSD
0.01,1e-07,binance,binance:KAVA/ETH,KAVA/ETH
0.1,0.0001,binance,binance:KAVA/USDT,KAVA/USDT
0.1,0.0001,binance,binance:KAVA/USDT:USDT,KAVA/USDT:USDT
0.01,1e-08,binance,binance:KDA/BTC,KDA/BTC
0.01,0.001,binance,binance:KDA/BUSD,KDA/BUSD
0.01,0.0001,binance,binance:KDA/USDT,KDA/USDT
1.0,0.0001,binance,binance:KDA/USDT:USDT,KDA/USDT:USDT
1.0,1e-07,binance,binance:KEEP/BNB,KEEP/BNB
1.0,1e-08,binance,binance:KEEP/BTC,KEEP/BTC
1.0,0.0001,binance,binance:KEEP/BUSD,KEEP/BUSD
1.0,0.0001,binance,binance:KEEP/USDT,KEEP/USDT
0.1,1e-07,binance,binance:KERNEL/BNB,KERNEL/BNB
0.1,0.0001,binance,binance:KERNEL/FDUSD,KERNEL/FDUSD
0.1,0.01,binance,binance:KERNEL/TRY,KERNEL/TRY
0.1,0.0001,binance,binance:KERNEL/USDC,KERNEL/USDC
0.1,0.0001,binance,binance:KERNEL/USDT,KERNEL/USDT
1.0,0.0001,binance,binance:KERNEL/USDT:USDT,KERNEL/USDT:USDT
1.0,1e-08,binance,binance:KEY/BTC,KEY/BTC
1.0,1e-06,binance,binance:KEY/BUSD,KEY/BUSD
1.0,1e-08,binance,binance:KEY/ETH,KEY/ETH
1.0,1e-06,binance,binance:KEY/USDT,KEY/USDT
1.0,1e-07,binance,binance:KEY/USDT:USDT,KEY/USDT:USDT
1.0,1e-06,binance,binance:KLAY/BNB,KLAY/BNB
0.1,1e-08,binance,binance:KLAY/BTC,KLAY/BTC
0.1,0.0001,binance,binance:KLAY/BUSD,KLAY/BUSD
0.1,0.0001,binance,binance:KLAY/USDT,KLAY/USDT
0.1,0.0001,binance,binance:KLAY/USDT:USDT,KLAY/USDT:USDT
1.0,1e-08,binance,binance:KMD/BTC,KMD/BTC
0.01,0.0001,binance,binance:KMD/BUSD,KMD/BUSD
1.0,1e-07,binance,binance:KMD/ETH,KMD/ETH
1.0,0.0001,binance,binance:KMD/USDT,KMD/USDT
1.0,1e-05,binance,binance:KMNO/USDC,KMNO/USDC
1.0,1e-05,binance,binance:KMNO/USDT,KMNO/USDT
1.0,1e-05,binance,binance:KMNO/USDT:USDT,KMNO/USDT:USDT
0.01,1e-06,binance,binance:KNC/BNB,KNC/BNB
0.1,1e-08,binance,binance:KNC/BTC,KNC/BTC
0.1,0.001,binance,binance:KNC/BUSD,KNC/BUSD
0.1,1e-07,binance,binance:KNC/ETH,KNC/ETH
1.0,0.0001,binance,binance:KNC/USD:KNC,KNC/USD:KNC
0.1,0.0001,binance,binance:KNC/USDT,KNC/USDT
1.0,0.0001,binance,binance:KNC/USDT:USDT,KNC/USDT:USDT
1.0,1e-05,binance,binance:KOMA/USDT:USDT,KOMA/USDT:USDT
0.01,0.0001,binance,binance:KP3R/BNB,KP3R/BNB
0.01,0.01,binance,binance:KP3R/BUSD,KP3R/BUSD
0.01,0.01,binance,binance:KP3R/USDT,KP3R/USDT
0.001,0.1,binance,binance:KSM/AUD,KSM/AUD
0.001,0.0001,binance,binance:KSM/BNB,KSM/BNB
0.001,1e-07,binance,binance:KSM/BTC,KSM/BTC
0.001,0.01,binance,binance:KSM/BUSD,KSM/BUSD
0.0001,1e-05,binance,binance:KSM/ETH,KSM/ETH
0.001,1.0,binance,binance:KSM/TRY,KSM/TRY
0.001,0.01,binance,binance:KSM/USDT,KSM/USDT
0.1,0.001,binance,binance:KSM/USDT:USDT,KSM/USDT:USDT
0.1,1e-07,binance,binance:LA/BNB,LA/BNB
0.1,0.0001,binance,binance:LA/FDUSD,LA/FDUSD
0.1,0.01,binance,binance:LA/TRY,LA/TRY
0.1,0.0001,binance,binance:LA/USDC,LA/USDC
0.1,0.0001,binance,binance:LA/USDT,LA/USDT
0.1,0.0001,binance,binance:LA/USDT:USDT,LA/USDT:USDT
0.01,1e-07,binance,binance:LAYER/BNB,LAYER/BNB
0.01,1e-08,binance,binance:LAYER/BTC,LAYER/BTC
0.01,0.0001,binance,binance:LAYER/FDUSD,LAYER/FDUSD
0.01,0.01,binance,binance:LAYER/TRY,LAYER/TRY
0.01,0.0001,binance,binance:LAYER/USDC,LAYER/USDC
0.01,0.0001,binance,binance:LAYER/USDT,LAYER/USDT
0.1,0.0001,binance,binance:LAYER/USDT:USDT,LAYER/USDT:USDT
0.01,1e-08,binance,binance:LAZIO/BTC,LAZIO/BTC
0.01,0.001,binance,binance:LAZIO/BUSD,LAZIO/BUSD
0.01,0.001,binance,binance:LAZIO/EUR,LAZIO/EUR
0.01,0.01,binance,binance:LAZIO/TRY,LAZIO/TRY
0.01,0.001,binance,binance:LAZIO/USDT,LAZIO/USDT
0.01,1e-08,binance,binance:LDO/BTC,LDO/BTC
0.01,0.001,binance,binance:LDO/BUSD,LDO/BUSD
0.01,0.001,binance,binance:LDO/FDUSD,LDO/FDUSD
0.01,0.01,binance,binance:LDO/TRY,LDO/TRY
0.01,0.001,binance,binance:LDO/TUSD,LDO/TUSD
0.01,0.001,binance,binance:LDO/USDC,LDO/USDC
0.01,0.001,binance,binance:LDO/USDT,LDO/USDT
1.0,0.0001,binance,binance:LDO/USDT:USDT,LDO/USDT:USDT
0.1,0.01,binance,binance:LEND/BKRW,LEND/BKRW
1.0,1e-08,binance,binance:LEND/BTC,LEND/BTC
0.01,0.0001,binance,binance:LEND/BUSD,LEND/BUSD
1.0,1e-08,binance,binance:LEND/ETH,LEND/ETH
0.1,1e-05,binance,binance:LEND/USDT,LEND/USDT
1.0,1e-06,binance,binance:LEVER/BUSD,LEVER/BUSD
1.0,1e-05,binance,binance:LEVER/TRY,LEVER/TRY
1.0,1e-06,binance,binance:LEVER/USDT,LEVER/USDT
1.0,1e-07,binance,binance:LEVER/USDT:USDT,LEVER/USDT:USDT
1.0,1e-08,binance,binance:LINA/BNB,LINA/BNB
1.0,1e-08,binance,binance:LINA/BTC,LINA/BTC
0.01,1e-06,binance,binance:LINA/BUSD,LINA/BUSD
1.0,1e-06,binance,binance:LINA/USDT,LINA/USDT
0.1,1e-06,binance,binance:LINA/USDT:USDT,LINA/USDT:USDT
0.01,0.001,binance,binance:LINK/AUD,LINK/AUD
0.1,0.01,binance,binance:LINK/BKRW,LINK/BKRW
0.001,1e-05,binance,binance:LINK/BNB,LINK/BNB
0.01,0.01,binance,binance:LINK/BRL,LINK/BRL
0.01,1e-07,binance,binance:LINK/BTC,LINK/BTC
0.01,0.001,binance,binance:LINK/BUSD,LINK/BUSD
0.01,1e-06,binance,binance:LINK/ETH,LINK/ETH
0.01,0.01,binance,binance:LINK/EUR,LINK/EUR
0.01,0.01,binance,binance:LINK/FDUSD,LINK/FDUSD
0.01,0.001,binance,binance:LINK/GBP,LINK/GBP
0.01,1.0,binance,binance:LINK/JPY,LINK/JPY
1e-05,1.0,binance,binance:LINK/NGN,LINK/NGN
0.01,0.0001,binance,binance:LINK/PAX,LINK/PAX
0.01,0.1,binance,binance:LINK/TRY,LINK/TRY
0.01,0.001,binance,binance:LINK/TUSD,LINK/TUSD
1.0,0.001,binance,binance:LINK/USD:LINK,LINK/USD:LINK
1.0,0.001,binance,binance:LINK/USD:LINK-250926,LINK/USD:LINK-250926
0.01,0.01,binance,binance:LINK/USDC,LINK/USDC
0.01,0.001,binance,binance:LINK/USDC:USDC,LINK/USDC:USDC
0.01,0.01,binance,binance:LINK/USDT,LINK/USDT
0.01,0.001,binance,binance:LINK/USDT:USDT,LINK/USDT:USDT
0.01,1e-06,binance,binance:LINKDOWN/USDT,LINKDOWN/USDT
0.01,1e-05,binance,binance:LINKUP/USDT,LINKUP/USDT
0.1,1e-07,binance,binance:LISTA/BNB,LISTA/BNB
0.1,0.001,binance,binance:LISTA/BRL,LISTA/BRL
0.1,0.0001,binance,binance:LISTA/FDUSD,LISTA/FDUSD
0.1,0.01,binance,binance:LISTA/TRY,LISTA/TRY
0.1,0.0001,binance,binance:LISTA/USDC,LISTA/USDC
0.1,0.0001,binance,binance:LISTA/USDT,LISTA/USDT
1.0,0.0001,binance,binance:LISTA/USDT:USDT,LISTA/USDT:USDT
0.1,1e-08,binance,binance:LIT/BTC,LIT/BTC
0.1,0.001,binance,binance:LIT/BUSD,LIT/BUSD
0.1,1e-07,binance,binance:LIT/ETH,LIT/ETH
0.1,0.001,binance,binance:LIT/USDT,LIT/USDT
0.1,0.001,binance,binance:LIT/USDT:USDT,LIT/USDT:USDT
0.1,1e-07,binance,binance:LOKA/BNB,LOKA/BNB
0.1,1e-08,binance,binance:LOKA/BTC,LOKA/BTC
0.1,0.0001,binance,binance:LOKA/BUSD,LOKA/BUSD
0.1,0.0001,binance,binance:LOKA/USDT,LOKA/USDT
1.0,1e-05,binance,binance:LOKA/USDT:USDT,LOKA/USDT:USDT
1.0,1e-06,binance,binance:LOOM/BNB,LOOM/BNB
1.0,1e-08,binance,binance:LOOM/BTC,LOOM/BTC
1.0,1e-05,binance,binance:LOOM/BUSD,LOOM/BUSD
1.0,1e-08,binance,binance:LOOM/ETH,LOOM/ETH
1.0,0.001,binance,binance:LOOM/TRY,LOOM/TRY
1.0,1e-05,binance,binance:LOOM/USDT,LOOM/USDT
1.0,1e-05,binance,binance:LOOM/USDT:USDT,LOOM/USDT:USDT
0.01,1e-05,binance,binance:LPT/BNB,LPT/BNB
0.01,1e-07,binance,binance:LPT/BTC,LPT/BTC
0.01,0.01,binance,binance:LPT/BUSD,LPT/BUSD
0.01,0.1,binance,binance:LPT/JPY,LPT/JPY
0.01,0.1,binance,binance:LPT/TRY,LPT/TRY
0.01,0.001,binance,binance:LPT/USDC,LPT/USDC
0.01,0.001,binance,binance:LPT/USDT,LPT/USDT
0.1,0.001,binance,binance:LPT/USDT:USDT,LPT/USDT:USDT
0.1,1e-08,binance,binance:LQTY/BTC,LQTY/BTC
0.1,0.001,binance,binance:LQTY/FDUSD,LQTY/FDUSD
0.1,0.001,binance,binance:LQTY/USDT,LQTY/USDT
0.1,0.0001,binance,binance:LQTY/USDT:USDT,LQTY/USDT:USDT
0.01,1e-06,binance,binance:LRC/BNB,LRC/BNB
1.0,1e-08,binance,binance:LRC/BTC,LRC/BTC
1.0,0.0001,binance,binance:LRC/BUSD,LRC/BUSD
1.0,1e-08,binance,binance:LRC/ETH,LRC/ETH
0.1,0.001,binance,binance:LRC/TRY,LRC/TRY
1.0,0.0001,binance,binance:LRC/USDT,LRC/USDT
1.0,1e-05,binance,binance:LRC/USDT:USDT,LRC/USDT:USDT
0.1,1e-05,binance,binance:LSK/BNB,LSK/BNB
0.1,1e-08,binance,binance:LSK/BTC,LSK/BTC
0.1,0.001,binance,binance:LSK/BUSD,LSK/BUSD
0.1,1e-07,binance,binance:LSK/ETH,LSK/ETH
0.1,0.001,binance,binance:LSK/USDT,LSK/USDT
1.0,0.0001,binance,binance:LSK/USDT:USDT,LSK/USDT:USDT
0.001,0.0001,binance,binance:LTC/BNB,LTC/BNB
0.001,0.1,binance,binance:LTC/BRL,LTC/BRL
0.001,1e-06,binance,binance:LTC/BTC,LTC/BTC
0.001,0.01,binance,binance:LTC/BUSD,LTC/BUSD
0.001,1e-05,binance,binance:LTC/ETH,LTC/ETH
0.001,0.01,binance,binance:LTC/EUR,LTC/EUR
0.001,0.01,binance,binance:LTC/FDUSD,LTC/FDUSD
0.001,0.01,binance,binance:LTC/GBP,LTC/GBP
0.001,1.0,binance,binance:LTC/JPY,LTC/JPY
1e-05,1.0,binance,binance:LTC/NGN,LTC/NGN
1e-05,0.01,binance,binance:LTC/PAX,LTC/PAX
0.001,0.1,binance,binance:LTC/RUB,LTC/RUB
0.001,1.0,binance,binance:LTC/TRY,LTC/TRY
0.001,0.01,binance,binance:LTC/TUSD,LTC/TUSD
0.001,1.0,binance,binance:LTC/UAH,LTC/UAH
1.0,0.01,binance,binance:LTC/USD:LTC,LTC/USD:LTC
1.0,0.01,binance,binance:LTC/USD:LTC-250926,LTC/USD:LTC-250926
0.001,0.01,binance,binance:LTC/USDC,LTC/USDC
0.001,0.01,binance,binance:LTC/USDC:USDC,LTC/USDC:USDC
0.001,0.01,binance,binance:LTC/USDT,LTC/USDT
0.001,0.01,binance,binance:LTC/USDT:USDT,LTC/USDT:USDT
0.01,0.0001,binance,binance:LTCDOWN/USDT,LTCDOWN/USDT
0.01,0.0001,binance,binance:LTCUP/USDT,LTCUP/USDT
1.0,1e-06,binance,binance:LTO/BNB,LTO/BNB
1.0,1e-08,binance,binance:LTO/BTC,LTO/BTC
1.0,0.0001,binance,binance:LTO/BUSD,LTO/BUSD
1.0,0.0001,binance,binance:LTO/USDT,LTO/USDT
0.01,0.01,binance,binance:LUMIA/TRY,LUMIA/TRY
0.01,0.001,binance,binance:LUMIA/USDT,LUMIA/USDT
0.1,0.0001,binance,binance:LUMIA/USDT:USDT,LUMIA/USDT:USDT
0.01,1e-07,binance,binance:LUN/BTC,LUN/BTC
0.01,1e-06,binance,binance:LUN/ETH,LUN/ETH
0.01,1e-05,binance,binance:LUNA/AUD,LUNA/AUD
0.01,0.01,binance,binance:LUNA/BIDR,LUNA/BIDR
0.01,1e-08,binance,binance:LUNA/BNB,LUNA/BNB
0.001,0.0001,binance,binance:LUNA/BRL,LUNA/BRL
0.01,1e-08,binance,binance:LUNA/BTC,LUNA/BTC
0.01,0.0001,binance,binance:LUNA/BUSD,LUNA/BUSD
0.001,1e-08,binance,binance:LUNA/ETH,LUNA/ETH
0.01,1e-05,binance,binance:LUNA/EUR,LUNA/EUR
0.01,1e-05,binance,binance:LUNA/GBP,LUNA/GBP
0.1,0.01,binance,binance:LUNA/TRY,LUNA/TRY
0.01,0.0001,binance,binance:LUNA/USDT,LUNA/USDT
0.01,1e-07,binance,binance:LUNA/UST,LUNA/UST
1.0,0.0001,binance,binance:LUNA2/USDT:USDT,LUNA2/USDT:USDT
0.01,1e-08,binance,binance:LUNC/BUSD,LUNC/BUSD
1.0,1e-06,binance,binance:LUNC/TRY,LUNC/TRY
0.01,1e-08,binance,binance:LUNC/USDT,LUNC/USDT
1.0,0.0001,binance,binance:M/USDT:USDT,M/USDT:USDT
0.1,1e-08,binance,binance:MAGIC/BTC,MAGIC/BTC
0.1,0.0001,binance,binance:MAGIC/BUSD,MAGIC/BUSD
0.1,0.0001,binance,binance:MAGIC/FDUSD,MAGIC/FDUSD
0.1,0.01,binance,binance:MAGIC/TRY,MAGIC/TRY
0.1,0.0001,binance,binance:MAGIC/USDC,MAGIC/USDC
0.1,0.0001,binance,binance:MAGIC/USDT,MAGIC/USDT
0.1,0.0001,binance,binance:MAGIC/USDT:USDT,MAGIC/USDT:USDT
0.01,1.0,binance,binance:MANA/BIDR,MANA/BIDR
0.01,1e-06,binance,binance:MANA/BNB,MANA/BNB
0.1,0.001,binance,binance:MANA/BRL,MANA/BRL
1.0,1e-08,binance,binance:MANA/BTC,MANA/BTC
1.0,0.0001,binance,binance:MANA/BUSD,MANA/BUSD
1.0,1e-07,binance,binance:MANA/ETH,MANA/ETH
0.1,0.01,binance,binance:MANA/TRY,MANA/TRY
1.0,0.0001,binance,binance:MANA/USD:MANA,MANA/USD:MANA
1.0,0.0001,binance,binance:MANA/USDT,MANA/USDT
1.0,0.0001,binance,binance:MANA/USDT:USDT,MANA/USDT:USDT
0.1,1e-06,binance,binance:MANTA/BNB,MANTA/BNB
0.1,1e-08,binance,binance:MANTA/BTC,MANTA/BTC
0.1,0.001,binance,binance:MANTA/FDUSD,MANTA/FDUSD
0.1,0.01,binance,binance:MANTA/TRY,MANTA/TRY
0.1,0.001,binance,binance:MANTA/USDC,MANTA/USDC
0.1,0.001,binance,binance:MANTA/USDT,MANTA/USDT
0.1,0.0001,binance,binance:MANTA/USDT:USDT,MANTA/USDT:USDT
0.1,1e-06,binance,binance:MASK/BNB,MASK/BNB
0.1,0.001,binance,binance:MASK/BUSD,MASK/BUSD
0.1,0.01,binance,binance:MASK/TRY,MASK/TRY
0.1,0.001,binance,binance:MASK/USDC,MASK/USDC
0.1,0.001,binance,binance:MASK/USDT,MASK/USDT
