exchange,symbol_id,symbol,base,quote,type,spot,swap,future,option,active,taker,maker
binance,binance:ANIME/FDUSD,ANIME/FDUSD,ANIME,FDUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:ANIME/TRY,ANIME/TRY,ANIME,TRY,spot,True,False,False,False,True,0.001,0.001
binance,binance:ANIME/USDC,ANIME/USDC,ANIME,USDC,spot,True,False,False,False,True,0.001,0.001
binance,binance:ANIME/USDT,ANIME/USDT,ANIME,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:ANIME/USDT:USDT,ANIME/USDT:USDT,ANIME,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:ANKR/BNB,ANKR/BNB,ANKR,BNB,spot,True,False,False,False,False,0.001,0.001
binance,binance:ANKR/BTC,ANKR/BTC,ANKR,BTC,spot,True,False,False,False,True,0.001,0.001
binance,binance:ANKR/BUSD,ANKR/BUSD,ANKR,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:ANKR/PAX,ANKR/PAX,ANKR,PAX,spot,True,False,False,False,False,0.001,0.001
binance,binance:ANKR/TRY,ANKR/TRY,ANKR,TRY,spot,True,False,False,False,True,0.001,0.001
binance,binance:ANKR/TUSD,ANKR/TUSD,ANKR,TUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:ANKR/USDC,ANKR/USDC,ANKR,USDC,spot,True,False,False,False,False,0.001,0.001
binance,binance:ANKR/USDT,ANKR/USDT,ANKR,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:ANKR/USDT:USDT,ANKR/USDT:USDT,ANKR,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:ANT/BNB,ANT/BNB,ANT,BNB,spot,True,False,False,False,False,0.001,0.001
binance,binance:ANT/BTC,ANT/BTC,ANT,BTC,spot,True,False,False,False,False,0.001,0.001
binance,binance:ANT/BUSD,ANT/BUSD,ANT,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:ANT/USDT,ANT/USDT,ANT,USDT,spot,True,False,False,False,False,0.001,0.001
binance,binance:ANY/BTC,ANY/BTC,ANY,BTC,spot,True,False,False,False,False,0.001,0.001
binance,binance:ANY/BUSD,ANY/BUSD,ANY,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:ANY/USDT,ANY/USDT,ANY,USDT,spot,True,False,False,False,False,0.001,0.001
binance,binance:APE/AUD,APE/AUD,APE,AUD,spot,True,False,False,False,False,0.001,0.001
binance,binance:APE/BNB,APE/BNB,APE,BNB,spot,True,False,False,False,False,0.001,0.001
binance,binance:APE/BRL,APE/BRL,APE,BRL,spot,True,False,False,False,False,0.001,0.001
binance,binance:APE/BTC,APE/BTC,APE,BTC,spot,True,False,False,False,True,0.001,0.001
binance,binance:APE/BUSD,APE/BUSD,APE,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:APE/ETH,APE/ETH,APE,ETH,spot,True,False,False,False,False,0.001,0.001
binance,binance:APE/EUR,APE/EUR,APE,EUR,spot,True,False,False,False,False,0.001,0.001
binance,binance:APE/FDUSD,APE/FDUSD,APE,FDUSD,spot,True,False,False,False,True,0.001,0.001
binance,binance:APE/GBP,APE/GBP,APE,GBP,spot,True,False,False,False,False,0.001,0.001
binance,binance:APE/TRY,APE/TRY,APE,TRY,spot,True,False,False,False,True,0.001,0.001
binance,binance:APE/USD:APE,APE/USD:APE,APE,USD,swap,False,True,False,False,False,0.0005,0.0001
binance,binance:APE/USDC,APE/USDC,APE,USDC,spot,True,False,False,False,True,0.001,0.001
binance,binance:APE/USDT,APE/USDT,APE,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:APE/USDT:USDT,APE/USDT:USDT,APE,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:API3/BNB,API3/BNB,API3,BNB,spot,True,False,False,False,False,0.001,0.001
binance,binance:API3/BTC,API3/BTC,API3,BTC,spot,True,False,False,False,True,0.001,0.001
binance,binance:API3/BUSD,API3/BUSD,API3,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:API3/TRY,API3/TRY,API3,TRY,spot,True,False,False,False,True,0.001,0.001
binance,binance:API3/USDC,API3/USDC,API3,USDC,spot,True,False,False,False,True,0.001,0.001
binance,binance:API3/USDT,API3/USDT,API3,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:API3/USDT:USDT,API3/USDT:USDT,API3,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:APPC/BNB,APPC/BNB,APPC,BNB,spot,True,False,False,False,False,0.001,0.001
binance,binance:APPC/BTC,APPC/BTC,APPC,BTC,spot,True,False,False,False,False,0.001,0.001
binance,binance:APPC/ETH,APPC/ETH,APPC,ETH,spot,True,False,False,False,False,0.001,0.001
binance,binance:APT/BRL,APT/BRL,APT,BRL,spot,True,False,False,False,False,0.001,0.001
binance,binance:APT/BTC,APT/BTC,APT,BTC,spot,True,False,False,False,True,0.001,0.001
binance,binance:APT/BUSD,APT/BUSD,APT,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:APT/ETH,APT/ETH,APT,ETH,spot,True,False,False,False,True,0.001,0.001
binance,binance:APT/EUR,APT/EUR,APT,EUR,spot,True,False,False,False,True,0.001,0.001
binance,binance:APT/FDUSD,APT/FDUSD,APT,FDUSD,spot,True,False,False,False,True,0.001,0.001
binance,binance:APT/JPY,APT/JPY,APT,JPY,spot,True,False,False,False,True,0.001,0.001
binance,binance:APT/TRY,APT/TRY,APT,TRY,spot,True,False,False,False,True,0.001,0.001
binance,binance:APT/USD:APT,APT/USD:APT,APT,USD,swap,False,True,False,False,True,0.0005,0.0001
binance,binance:APT/USDC,APT/USDC,APT,USDC,spot,True,False,False,False,True,0.001,0.001
binance,binance:APT/USDT,APT/USDT,APT,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:APT/USDT:USDT,APT/USDT:USDT,APT,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:AR/BNB,AR/BNB,AR,BNB,spot,True,False,False,False,False,0.001,0.001
binance,binance:AR/BTC,AR/BTC,AR,BTC,spot,True,False,False,False,True,0.001,0.001
binance,binance:AR/BUSD,AR/BUSD,AR,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:AR/FDUSD,AR/FDUSD,AR,FDUSD,spot,True,False,False,False,True,0.001,0.001
binance,binance:AR/TRY,AR/TRY,AR,TRY,spot,True,False,False,False,True,0.001,0.001
binance,binance:AR/USDC,AR/USDC,AR,USDC,spot,True,False,False,False,True,0.001,0.001
binance,binance:AR/USDT,AR/USDT,AR,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:AR/USDT:USDT,AR/USDT:USDT,AR,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:ARB/BTC,ARB/BTC,ARB,BTC,spot,True,False,False,False,True,0.001,0.001
binance,binance:ARB/ETH,ARB/ETH,ARB,ETH,spot,True,False,False,False,True,0.001,0.001
binance,binance:ARB/EUR,ARB/EUR,ARB,EUR,spot,True,False,False,False,True,0.001,0.001
binance,binance:ARB/FDUSD,ARB/FDUSD,ARB,FDUSD,spot,True,False,False,False,True,0.001,0.001
binance,binance:ARB/RUB,ARB/RUB,ARB,RUB,spot,True,False,False,False,False,0.001,0.001
binance,binance:ARB/TRY,ARB/TRY,ARB,TRY,spot,True,False,False,False,True,0.001,0.001
binance,binance:ARB/TUSD,ARB/TUSD,ARB,TUSD,spot,True,False,False,False,True,0.001,0.001
binance,binance:ARB/USDC,ARB/USDC,ARB,USDC,spot,True,False,False,False,True,0.001,0.001
binance,binance:ARB/USDC:USDC,ARB/USDC:USDC,ARB,USDC,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:ARB/USDT,ARB/USDT,ARB,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:ARB/USDT:USDT,ARB/USDT:USDT,ARB,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:ARC/USDT:USDT,ARC/USDT:USDT,ARC,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:ARDR/BNB,ARDR/BNB,ARDR,BNB,spot,True,False,False,False,False,0.001,0.001
binance,binance:ARDR/BTC,ARDR/BTC,ARDR,BTC,spot,True,False,False,False,True,0.001,0.001
binance,binance:ARDR/ETH,ARDR/ETH,ARDR,ETH,spot,True,False,False,False,False,0.001,0.001
binance,binance:ARDR/USDT,ARDR/USDT,ARDR,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:ARK/BTC,ARK/BTC,ARK,BTC,spot,True,False,False,False,False,0.001,0.001
binance,binance:ARK/BUSD,ARK/BUSD,ARK,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:ARK/ETH,ARK/ETH,ARK,ETH,spot,True,False,False,False,False,0.001,0.001
binance,binance:ARK/TRY,ARK/TRY,ARK,TRY,spot,True,False,False,False,True,0.001,0.001
binance,binance:ARK/USDT,ARK/USDT,ARK,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:ARK/USDT:USDT,ARK/USDT:USDT,ARK,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:ARKM/BNB,ARKM/BNB,ARKM,BNB,spot,True,False,False,False,True,0.001,0.001
binance,binance:ARKM/BTC,ARKM/BTC,ARKM,BTC,spot,True,False,False,False,True,0.001,0.001
binance,binance:ARKM/FDUSD,ARKM/FDUSD,ARKM,FDUSD,spot,True,False,False,False,True,0.001,0.001
binance,binance:ARKM/RUB,ARKM/RUB,ARKM,RUB,spot,True,False,False,False,False,0.001,0.001
binance,binance:ARKM/TRY,ARKM/TRY,ARKM,TRY,spot,True,False,False,False,True,0.001,0.001
binance,binance:ARKM/TUSD,ARKM/TUSD,ARKM,TUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:ARKM/USDC,ARKM/USDC,ARKM,USDC,spot,True,False,False,False,True,0.001,0.001
binance,binance:ARKM/USDT,ARKM/USDT,ARKM,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:ARKM/USDT:USDT,ARKM/USDT:USDT,ARKM,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:ARN/BTC,ARN/BTC,ARN,BTC,spot,True,False,False,False,False,0.001,0.001
binance,binance:ARN/ETH,ARN/ETH,ARN,ETH,spot,True,False,False,False,False,0.001,0.001
binance,binance:ARPA/BNB,ARPA/BNB,ARPA,BNB,spot,True,False,False,False,False,0.001,0.001
binance,binance:ARPA/BTC,ARPA/BTC,ARPA,BTC,spot,True,False,False,False,True,0.001,0.001
binance,binance:ARPA/BUSD,ARPA/BUSD,ARPA,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:ARPA/ETH,ARPA/ETH,ARPA,ETH,spot,True,False,False,False,False,0.001,0.001
binance,binance:ARPA/RUB,ARPA/RUB,ARPA,RUB,spot,True,False,False,False,False,0.001,0.001
binance,binance:ARPA/TRY,ARPA/TRY,ARPA,TRY,spot,True,False,False,False,True,0.001,0.001
binance,binance:ARPA/USDT,ARPA/USDT,ARPA,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:ARPA/USDT:USDT,ARPA/USDT:USDT,ARPA,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:ASR/BTC,ASR/BTC,ASR,BTC,spot,True,False,False,False,False,0.001,0.001
binance,binance:ASR/BUSD,ASR/BUSD,ASR,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:ASR/TRY,ASR/TRY,ASR,TRY,spot,True,False,False,False,True,0.001,0.001
binance,binance:ASR/USDT,ASR/USDT,ASR,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:ASR/USDT:USDT,ASR/USDT:USDT,ASR,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:AST/BTC,AST/BTC,AST,BTC,spot,True,False,False,False,False,0.001,0.001
binance,binance:AST/ETH,AST/ETH,AST,ETH,spot,True,False,False,False,False,0.001,0.001
binance,binance:AST/USDT,AST/USDT,AST,USDT,spot,True,False,False,False,False,0.001,0.001
binance,binance:ASTR/BTC,ASTR/BTC,ASTR,BTC,spot,True,False,False,False,True,0.001,0.001
binance,binance:ASTR/BUSD,ASTR/BUSD,ASTR,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:ASTR/ETH,ASTR/ETH,ASTR,ETH,spot,True,False,False,False,False,0.001,0.001
binance,binance:ASTR/USDT,ASTR/USDT,ASTR,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:ASTR/USDT:USDT,ASTR/USDT:USDT,ASTR,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:ATA/BNB,ATA/BNB,ATA,BNB,spot,True,False,False,False,False,0.001,0.001
binance,binance:ATA/BTC,ATA/BTC,ATA,BTC,spot,True,False,False,False,True,0.001,0.001
binance,binance:ATA/BUSD,ATA/BUSD,ATA,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:ATA/USDT,ATA/USDT,ATA,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:ATA/USDT:USDT,ATA/USDT:USDT,ATA,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:ATH/USDT:USDT,ATH/USDT:USDT,ATH,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:ATM/BTC,ATM/BTC,ATM,BTC,spot,True,False,False,False,False,0.001,0.001
binance,binance:ATM/BUSD,ATM/BUSD,ATM,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:ATM/TRY,ATM/TRY,ATM,TRY,spot,True,False,False,False,True,0.001,0.001
binance,binance:ATM/USDT,ATM/USDT,ATM,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:ATOM/BIDR,ATOM/BIDR,ATOM,BIDR,spot,True,False,False,False,False,0.001,0.001
binance,binance:ATOM/BNB,ATOM/BNB,ATOM,BNB,spot,True,False,False,False,False,0.001,0.001
binance,binance:ATOM/BRL,ATOM/BRL,ATOM,BRL,spot,True,False,False,False,False,0.001,0.001
binance,binance:ATOM/BTC,ATOM/BTC,ATOM,BTC,spot,True,False,False,False,True,0.001,0.001
binance,binance:ATOM/BUSD,ATOM/BUSD,ATOM,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:ATOM/ETH,ATOM/ETH,ATOM,ETH,spot,True,False,False,False,True,0.001,0.001
binance,binance:ATOM/EUR,ATOM/EUR,ATOM,EUR,spot,True,False,False,False,True,0.001,0.001
binance,binance:ATOM/FDUSD,ATOM/FDUSD,ATOM,FDUSD,spot,True,False,False,False,True,0.001,0.001
binance,binance:ATOM/PAX,ATOM/PAX,ATOM,PAX,spot,True,False,False,False,False,0.001,0.001
binance,binance:ATOM/TRY,ATOM/TRY,ATOM,TRY,spot,True,False,False,False,True,0.001,0.001
binance,binance:ATOM/TUSD,ATOM/TUSD,ATOM,TUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:ATOM/USD:ATOM,ATOM/USD:ATOM,ATOM,USD,swap,False,True,False,False,True,0.0005,0.0001
binance,binance:ATOM/USDC,ATOM/USDC,ATOM,USDC,spot,True,False,False,False,True,0.001,0.001
binance,binance:ATOM/USDT,ATOM/USDT,ATOM,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:ATOM/USDT:USDT,ATOM/USDT:USDT,ATOM,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:AUCTION/BTC,AUCTION/BTC,AUCTION,BTC,spot,True,False,False,False,True,0.001,0.001
binance,binance:AUCTION/BUSD,AUCTION/BUSD,AUCTION,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:AUCTION/FDUSD,AUCTION/FDUSD,AUCTION,FDUSD,spot,True,False,False,False,True,0.001,0.001
binance,binance:AUCTION/TRY,AUCTION/TRY,AUCTION,TRY,spot,True,False,False,False,True,0.001,0.001
binance,binance:AUCTION/USDC,AUCTION/USDC,AUCTION,USDC,spot,True,False,False,False,True,0.001,0.001
binance,binance:AUCTION/USDT,AUCTION/USDT,AUCTION,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:AUCTION/USDT:USDT,AUCTION/USDT:USDT,AUCTION,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:AUD/BUSD,AUD/BUSD,AUD,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:AUD/USDC,AUD/USDC,AUD,USDC,spot,True,False,False,False,False,0.001,0.001
binance,binance:AUD/USDT,AUD/USDT,AUD,USDT,spot,True,False,False,False,False,0.001,0.001
binance,binance:AUDIO/BTC,AUDIO/BTC,AUDIO,BTC,spot,True,False,False,False,True,0.001,0.001
binance,binance:AUDIO/BUSD,AUDIO/BUSD,AUDIO,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:AUDIO/TRY,AUDIO/TRY,AUDIO,TRY,spot,True,False,False,False,True,0.001,0.001
binance,binance:AUDIO/USDT,AUDIO/USDT,AUDIO,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:AUTO/BTC,AUTO/BTC,AUTO,BTC,spot,True,False,False,False,False,0.001,0.001
binance,binance:AUTO/BUSD,AUTO/BUSD,AUTO,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:AUTO/USDT,AUTO/USDT,AUTO,USDT,spot,True,False,False,False,False,0.001,0.001
binance,binance:AVA/BNB,AVA/BNB,AVA,BNB,spot,True,False,False,False,False,0.001,0.001
binance,binance:AVA/BTC,AVA/BTC,AVA,BTC,spot,True,False,False,False,True,0.001,0.001
binance,binance:AVA/BUSD,AVA/BUSD,AVA,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:AVA/USDT,AVA/USDT,AVA,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:AVA/USDT:USDT,AVA/USDT:USDT,AVA,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:AVAAI/USDT:USDT,AVAAI/USDT:USDT,AVAAI,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:AVAX/AUD,AVAX/AUD,AVAX,AUD,spot,True,False,False,False,False,0.001,0.001
binance,binance:AVAX/BIDR,AVAX/BIDR,AVAX,BIDR,spot,True,False,False,False,False,0.001,0.001
binance,binance:AVAX/BNB,AVAX/BNB,AVAX,BNB,spot,True,False,False,False,True,0.001,0.001
binance,binance:AVAX/BRL,AVAX/BRL,AVAX,BRL,spot,True,False,False,False,True,0.001,0.001
binance,binance:AVAX/BTC,AVAX/BTC,AVAX,BTC,spot,True,False,False,False,True,0.001,0.001
binance,binance:AVAX/BUSD,AVAX/BUSD,AVAX,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:AVAX/ETH,AVAX/ETH,AVAX,ETH,spot,True,False,False,False,True,0.001,0.001
binance,binance:AVAX/EUR,AVAX/EUR,AVAX,EUR,spot,True,False,False,False,True,0.001,0.001
binance,binance:AVAX/FDUSD,AVAX/FDUSD,AVAX,FDUSD,spot,True,False,False,False,True,0.001,0.001
binance,binance:AVAX/GBP,AVAX/GBP,AVAX,GBP,spot,True,False,False,False,False,0.001,0.001
binance,binance:AVAX/TRY,AVAX/TRY,AVAX,TRY,spot,True,False,False,False,True,0.001,0.001
binance,binance:AVAX/TUSD,AVAX/TUSD,AVAX,TUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:AVAX/USD:AVAX,AVAX/USD:AVAX,AVAX,USD,swap,False,True,False,False,True,0.0005,0.0001
binance,binance:AVAX/USDC,AVAX/USDC,AVAX,USDC,spot,True,False,False,False,True,0.001,0.001
binance,binance:AVAX/USDC:USDC,AVAX/USDC:USDC,AVAX,USDC,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:AVAX/USDT,AVAX/USDT,AVAX,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:AVAX/USDT:USDT,AVAX/USDT:USDT,AVAX,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:AWE/BTC,AWE/BTC,AWE,BTC,spot,True,False,False,False,True,0.001,0.001
binance,binance:AWE/USDT,AWE/USDT,AWE,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:AWE/USDT:USDT,AWE/USDT:USDT,AWE,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:AXL/BTC,AXL/BTC,AXL,BTC,spot,True,False,False,False,True,0.001,0.001
binance,binance:AXL/FDUSD,AXL/FDUSD,AXL,FDUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:AXL/TRY,AXL/TRY,AXL,TRY,spot,True,False,False,False,True,0.001,0.001
binance,binance:AXL/USDT,AXL/USDT,AXL,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:AXL/USDT:USDT,AXL/USDT:USDT,AXL,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:AXS/AUD,AXS/AUD,AXS,AUD,spot,True,False,False,False,False,0.001,0.001
binance,binance:AXS/BNB,AXS/BNB,AXS,BNB,spot,True,False,False,False,True,0.001,0.001
binance,binance:AXS/BRL,AXS/BRL,AXS,BRL,spot,True,False,False,False,False,0.001,0.001
binance,binance:AXS/BTC,AXS/BTC,AXS,BTC,spot,True,False,False,False,True,0.001,0.001
binance,binance:AXS/BUSD,AXS/BUSD,AXS,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:AXS/ETH,AXS/ETH,AXS,ETH,spot,True,False,False,False,True,0.001,0.001
binance,binance:AXS/TRY,AXS/TRY,AXS,TRY,spot,True,False,False,False,True,0.001,0.001
binance,binance:AXS/USD:AXS,AXS/USD:AXS,AXS,USD,swap,False,True,False,False,True,0.0005,0.0001
binance,binance:AXS/USDC,AXS/USDC,AXS,USDC,spot,True,False,False,False,True,0.001,0.001
binance,binance:AXS/USDT,AXS/USDT,AXS,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:AXS/USDT:USDT,AXS/USDT:USDT,AXS,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:B/USDT:USDT,B/USDT:USDT,B,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:B2/USDT:USDT,B2/USDT:USDT,B2,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:B3/USDT:USDT,B3/USDT:USDT,B3,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:BABY/BNB,BABY/BNB,BABY,BNB,spot,True,False,False,False,True,0.001,0.001
binance,binance:BABY/EUR,BABY/EUR,BABY,EUR,spot,True,False,False,False,True,0.001,0.001
binance,binance:BABY/FDUSD,BABY/FDUSD,BABY,FDUSD,spot,True,False,False,False,True,0.001,0.001
binance,binance:BABY/TRY,BABY/TRY,BABY,TRY,spot,True,False,False,False,True,0.001,0.001
binance,binance:BABY/USDC,BABY/USDC,BABY,USDC,spot,True,False,False,False,True,0.001,0.001
binance,binance:BABY/USDT,BABY/USDT,BABY,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:BABY/USDT:USDT,BABY/USDT:USDT,BABY,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:BADGER/BTC,BADGER/BTC,BADGER,BTC,spot,True,False,False,False,False,0.001,0.001
binance,binance:BADGER/BUSD,BADGER/BUSD,BADGER,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:BADGER/USDT,BADGER/USDT,BADGER,USDT,spot,True,False,False,False,False,0.001,0.001
binance,binance:BADGER/USDT:USDT,BADGER/USDT:USDT,BADGER,USDT,swap,False,True,False,False,False,0.0005,0.0002
binance,binance:BAKE/BNB,BAKE/BNB,BAKE,BNB,spot,True,False,False,False,False,0.001,0.001
binance,binance:BAKE/BTC,BAKE/BTC,BAKE,BTC,spot,True,False,False,False,True,0.001,0.001
binance,binance:BAKE/BUSD,BAKE/BUSD,BAKE,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:BAKE/TRY,BAKE/TRY,BAKE,TRY,spot,True,False,False,False,True,0.001,0.001
binance,binance:BAKE/USDT,BAKE/USDT,BAKE,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:BAKE/USDT:USDT,BAKE/USDT:USDT,BAKE,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:BAL/BNB,BAL/BNB,BAL,BNB,spot,True,False,False,False,False,0.001,0.001
binance,binance:BAL/BTC,BAL/BTC,BAL,BTC,spot,True,False,False,False,False,0.001,0.001
binance,binance:BAL/BUSD,BAL/BUSD,BAL,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:BAL/USDT,BAL/USDT,BAL,USDT,spot,True,False,False,False,False,0.001,0.001
binance,binance:BAL/USDT:USDT,BAL/USDT:USDT,BAL,USDT,swap,False,True,False,False,False,0.0005,0.0002
binance,binance:BAN/USDT:USDT,BAN/USDT:USDT,BAN,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:BANANA/BNB,BANANA/BNB,BANANA,BNB,spot,True,False,False,False,True,0.001,0.001
binance,binance:BANANA/BTC,BANANA/BTC,BANANA,BTC,spot,True,False,False,False,True,0.001,0.001
binance,binance:BANANA/FDUSD,BANANA/FDUSD,BANANA,FDUSD,spot,True,False,False,False,True,0.001,0.001
binance,binance:BANANA/TRY,BANANA/TRY,BANANA,TRY,spot,True,False,False,False,True,0.001,0.001
binance,binance:BANANA/USDC,BANANA/USDC,BANANA,USDC,spot,True,False,False,False,True,0.001,0.001
binance,binance:BANANA/USDT,BANANA/USDT,BANANA,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:BANANA/USDT:USDT,BANANA/USDT:USDT,BANANA,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:BANANAS31/USDC,BANANAS31/USDC,BANANAS31,USDC,spot,True,False,False,False,True,0.001,0.001
binance,binance:BANANAS31/USDT,BANANAS31/USDT,BANANAS31,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:BANANAS31/USDT:USDT,BANANAS31/USDT:USDT,BANANAS31,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:BAND/BNB,BAND/BNB,BAND,BNB,spot,True,False,False,False,False,0.001,0.001
binance,binance:BAND/BTC,BAND/BTC,BAND,BTC,spot,True,False,False,False,True,0.001,0.001
binance,binance:BAND/BUSD,BAND/BUSD,BAND,BUSD,spot,True,False,False,False,False,0.001,0.001
